SSC_CODE_2016,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
SSC40609,0,0,3,7,0,10,0,0,3,3,4,0,17,0,0,0,0,0,0,3,0,0,0,3,3,0,11,0,0,0,0,11,0,13,10,5,24,24,71,10,133
SSC40610,9,18,17,22,0,77,6,8,31,68,101,13,228,0,0,0,0,5,0,10,0,0,0,4,27,3,43,0,0,0,5,27,3,33,25,30,115,183,577,50,970
SSC40611,4,23,12,0,0,73,35,7,70,9,7,8,130,0,0,3,0,0,0,4,5,0,8,0,13,0,23,10,0,9,0,5,0,23,121,42,294,64,78,20,622
SSC40612,0,0,0,0,0,3,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,22,0,50
SSC40613,11,64,24,33,6,171,27,10,158,103,170,14,481,0,0,4,3,20,0,23,3,5,10,14,70,0,96,3,0,8,11,33,18,74,131,49,480,336,1054,102,2158
SSC40614,3,14,6,4,0,37,3,0,3,6,3,0,17,0,0,0,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,3,0,5,21,7,38,25,55,4,140
SSC40615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,28,0,40
SSC40616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SSC40617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC40618,0,3,0,3,0,10,4,3,6,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,12,9,8,23,19,39,3,101
SSC40619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,14
SSC40620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40621,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,16
SSC40622,3,13,4,0,0,29,6,3,25,0,3,0,44,0,0,0,3,0,0,5,0,3,3,0,7,0,17,0,0,0,5,3,0,6,26,16,70,29,60,8,208
SSC40623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4
SSC40624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,9
SSC40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40626,0,4,5,6,3,26,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,12,7,17,3,36
SSC40627,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,0,16
SSC40628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC40629,3,30,11,11,0,56,3,0,32,22,27,5,94,0,0,0,0,0,0,0,0,0,0,7,17,0,17,0,0,3,0,6,3,13,14,14,97,66,205,20,418
SSC40630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40631,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40632,0,8,8,0,0,21,0,0,0,4,3,0,13,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,12,20,55,13,104
SSC40633,0,6,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,3,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,10,8,38,3,62
SSC40634,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,10,3,11,3,36
SSC40635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40636,11,30,7,0,0,67,13,3,45,16,9,0,87,0,0,0,0,0,0,4,3,0,8,4,3,0,13,0,0,0,0,0,0,3,65,31,186,58,61,8,408
SSC40637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC40639,0,3,0,0,0,10,3,0,7,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,5,30,10,19,3,88
SSC40640,13,41,21,15,0,93,4,4,21,30,57,3,121,0,0,0,0,4,0,8,0,3,0,3,34,0,40,0,0,0,4,12,4,25,16,29,103,100,335,31,617
SSC40641,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,13
SSC40642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SSC40643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC40644,0,5,0,0,0,11,3,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,6,5,3,18,10,56,8,98
SSC40645,3,9,9,6,0,24,0,0,5,6,3,0,15,0,0,0,0,3,0,3,0,0,0,4,3,0,6,0,0,3,0,3,0,8,3,4,26,34,60,4,125
SSC40646,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11
SSC40647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9
SSC40648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5
SSC40649,0,4,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,15
SSC40650,3,17,7,11,0,41,6,6,25,13,7,0,56,0,0,3,0,3,0,6,0,0,0,3,21,0,25,0,0,3,0,3,0,4,19,18,78,64,147,16,342
SSC40651,3,4,0,3,0,7,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,7,17,0,40
SSC40652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SSC40653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40654,0,8,3,0,0,15,0,3,9,12,9,3,40,0,0,0,0,3,0,4,0,0,0,0,16,0,19,0,0,0,3,3,0,5,5,9,30,38,143,17,236
SSC40655,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,15
SSC40656,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6
SSC40657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14
SSC40659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40660,7,47,16,17,0,100,0,4,27,30,64,8,132,0,0,0,0,0,0,3,0,0,3,3,28,0,40,0,0,0,5,8,8,25,16,18,129,93,404,35,701
SSC40661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,9,3,39
SSC40662,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6
SSC40663,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,19
SSC40664,0,9,8,4,0,16,0,0,6,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,4,0,4,0,0,18,18,60,6,97
SSC40665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,3,24
SSC40668,3,16,8,9,0,40,0,4,16,8,16,0,39,0,0,0,0,0,0,0,0,0,0,0,18,0,20,0,0,0,0,3,0,5,6,8,57,50,204,23,350
SSC40669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SSC40670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,0,27
SSC40671,6,40,10,6,3,97,16,12,57,14,19,3,115,0,0,4,0,0,3,16,0,0,10,8,6,0,25,0,0,10,0,0,3,12,107,38,288,98,99,20,640
SSC40672,9,58,12,5,3,129,34,8,89,16,17,3,172,0,0,9,0,0,0,14,0,0,9,3,16,4,35,0,3,9,7,3,5,24,151,52,410,101,137,23,873
SSC40673,17,56,15,7,0,128,33,12,108,27,15,9,204,0,0,3,4,0,0,8,4,0,9,4,9,0,26,5,0,10,0,3,6,26,151,56,432,124,124,31,914
SSC40674,5,20,3,4,3,56,11,0,28,11,12,0,66,3,0,0,0,0,0,8,0,3,5,0,10,0,14,3,0,4,0,0,4,12,88,21,154,58,77,12,414
SSC40675,0,0,3,0,0,7,3,0,11,5,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,7,0,20,15,43,5,102
SSC40676,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,17
SSC40677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,3,0,19
SSC40678,0,19,4,3,3,38,7,3,21,16,12,0,57,0,0,0,0,3,0,3,0,0,0,3,11,0,16,0,0,0,0,9,0,8,23,12,73,79,172,16,375
SSC40679,4,15,4,0,0,24,6,0,19,10,8,0,46,0,0,0,3,0,0,8,0,0,0,0,7,0,10,4,0,10,0,0,0,12,28,13,110,50,68,7,269
SSC40680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40681,0,3,0,3,0,9,0,0,0,3,6,0,13,0,0,3,0,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,0,0,4,5,16,12,64,0,106
SSC40682,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,16
SSC40683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40684,6,72,14,5,3,124,18,10,52,30,28,7,139,0,0,3,5,9,0,20,3,3,6,3,27,3,46,3,0,6,7,5,3,23,69,39,326,168,308,42,958
SSC40685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,10
SSC40686,4,31,3,3,3,62,16,5,85,41,57,12,210,0,0,6,0,3,0,8,0,0,13,15,26,3,50,3,3,14,9,21,10,61,128,27,370,191,326,64,1110
SSC40687,6,21,5,14,3,62,6,0,24,14,16,3,69,0,0,3,3,0,0,12,0,0,3,0,10,0,15,0,0,3,0,4,0,8,32,19,146,74,134,26,428
SSC40688,0,12,4,0,0,23,0,0,3,3,11,0,17,0,0,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,3,0,3,6,3,20,26,89,6,147
SSC40689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40690,3,6,3,0,0,19,10,4,13,3,3,0,30,0,0,0,0,0,0,3,0,0,3,0,8,0,7,0,0,0,0,0,0,0,24,7,82,22,24,4,169
SSC40691,10,29,7,3,0,57,0,3,21,18,31,0,76,0,0,0,0,3,0,4,0,0,0,3,18,0,21,0,0,3,3,7,0,15,22,21,95,74,235,27,463
SSC40692,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,16
SSC40693,3,3,0,3,0,8,0,0,3,3,4,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,17,33,3,61
SSC40694,3,14,3,0,0,22,9,0,20,7,7,0,43,0,0,0,0,0,0,0,3,0,0,3,3,0,14,0,0,0,0,0,0,5,18,15,72,28,53,8,200
SSC40695,7,16,7,0,0,30,0,0,5,9,19,3,39,0,0,0,0,3,0,3,0,0,0,0,16,0,21,0,3,0,0,0,3,5,8,9,44,41,188,31,321
SSC40696,19,54,14,10,3,133,36,15,99,16,16,3,188,0,0,4,3,3,0,13,6,0,8,5,8,0,25,0,0,13,0,6,0,19,133,60,393,107,122,15,830
SSC40697,25,97,17,17,5,225,44,25,197,65,56,12,395,4,0,4,0,13,0,17,9,0,18,24,39,3,89,12,0,19,7,15,6,54,288,96,793,305,472,72,2023
SSC40698,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,18
SSC40699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SSC40702,0,5,0,3,0,4,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,9,39,4,60
SSC40703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40704,0,3,0,0,0,3,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,7,32,0,56
SSC40705,0,0,0,0,0,3,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,3,22
SSC40706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7
SSC40707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,9
SSC40708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SSC40709,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,7,0,14
SSC40710,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,9,0,17
SSC40711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,8,0,21
SSC40713,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,16
SSC40714,0,0,4,3,0,6,0,0,4,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,3,0,0,14,8,35,0,60
SSC40715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40716,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,10,5,29
SSC40717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40718,0,0,0,7,0,14,0,0,3,3,4,0,18,0,0,0,0,0,0,0,0,0,0,4,8,0,7,0,0,0,0,9,0,9,3,0,17,16,65,7,114
SSC40719,0,5,0,0,0,14,3,0,5,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,10,6,19,11,18,8,69
SSC40720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC40721,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,16
SSC40722,4,36,11,11,0,85,24,10,89,31,35,9,195,0,0,7,7,6,0,18,6,4,10,9,16,0,46,3,0,7,3,8,0,23,158,42,349,162,259,27,991
SSC40723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,5,29
SSC40724,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,8,11,0,24
SSC40725,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,13,0,26
SSC40726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,10
SSC40727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,15
SSC40728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC40731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC40732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,10
SSC40738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC40740,3,12,5,3,0,25,0,0,3,10,7,0,22,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,3,3,0,9,0,9,42,40,102,12,203
SSC40741,0,7,3,0,0,12,0,0,5,5,3,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,6,3,9,29,25,50,13,126
SSC40742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40743,21,70,38,26,0,180,18,24,87,36,55,4,227,0,0,7,0,7,0,17,3,0,9,3,33,6,50,0,0,4,3,18,4,23,98,86,349,215,494,37,1283
SSC40744,15,55,15,14,3,120,7,5,56,36,51,6,172,0,0,0,4,4,0,12,3,0,3,10,40,0,52,0,0,3,5,9,3,32,48,38,256,183,522,46,1104
SSC40745,0,16,10,0,0,30,3,3,7,8,14,0,41,0,0,0,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,3,0,3,6,5,38,36,105,13,201
SSC40746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SSC40747,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,7,0,20
SSC40748,6,29,10,3,0,70,30,7,58,3,7,5,107,0,0,3,0,0,0,6,0,0,0,4,0,0,6,0,0,9,0,8,0,14,82,25,219,46,62,11,443
SSC40749,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,9,15,0,35
SSC40750,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,21
SSC40751,0,10,0,6,0,17,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,8,30,3,59
SSC40752,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,12
SSC40753,0,8,4,0,0,20,3,0,12,0,3,0,26,0,0,0,0,0,0,3,0,0,0,0,5,0,9,0,0,0,0,3,0,3,10,6,44,28,69,4,159
SSC40754,8,18,11,26,0,64,4,6,25,30,60,5,136,0,0,0,0,7,0,7,0,0,0,3,34,0,38,0,0,3,0,16,8,25,22,20,91,153,517,47,837
SSC40755,0,3,0,0,0,3,0,0,5,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,3,0,4,21,13,21,4,58
SSC40756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC40757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40758,12,31,7,9,0,91,33,17,70,21,6,3,157,0,0,0,0,3,0,3,3,0,8,0,6,0,20,3,0,10,0,4,0,17,121,38,264,108,76,20,630
SSC40759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC40760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11
