SSC_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SSC40021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40022,3,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,5,16,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,4,6,0,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,9,8,3,3,8,24,87
SSC40023,11,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,5,0,0,3,0,0,0,0,0,8,4,0,0,3,0,0,0,0,8,6,0,4,3,0,0,0,0,12,0,4,10,4,0,0,0,0,18,0,3,0,0,0,0,0,3,7,3,0,4,0,0,3,0,5,16,0,0,0,0,0,0,0,3,6,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,28,16,28,22,3,3,3,17,123
SSC40024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11
SSC40026,242,12,0,0,0,0,0,30,286,240,75,32,9,0,0,0,29,384,168,116,121,30,17,5,3,32,485,73,94,119,57,24,13,13,26,409,36,37,96,66,16,10,9,15,295,22,34,67,50,21,21,19,6,239,24,29,63,47,33,5,4,11,221,17,23,69,47,25,12,12,17,215,8,16,46,26,19,10,5,8,137,12,14,32,31,15,3,3,4,106,7,8,25,10,10,7,0,3,66,3,3,14,14,8,3,5,6,50,0,0,7,3,3,0,0,5,17,0,0,11,3,0,0,0,3,15,0,0,0,0,0,3,0,0,3,845,462,694,396,185,91,68,196,2928
SSC40027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,7,0,0,0,3,24
SSC40028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,3,0,0,0,0,22
SSC40029,62,0,0,0,0,0,0,12,69,23,3,0,0,0,0,0,3,30,24,4,9,5,0,0,0,3,45,11,15,12,8,0,0,0,3,57,11,15,24,22,3,0,0,0,80,6,14,22,18,3,0,0,4,70,21,7,29,13,3,0,0,3,77,15,12,33,15,7,0,0,5,83,11,8,19,25,7,3,0,6,78,11,9,26,16,3,0,5,0,73,4,3,27,16,9,7,0,4,66,7,0,19,17,3,4,0,0,55,0,0,10,5,10,5,0,8,35,0,3,3,5,0,4,3,0,16,0,0,4,3,4,3,0,0,23,199,97,241,178,63,23,6,57,865
SSC40030,33,0,0,0,0,0,0,7,37,37,0,0,0,0,0,0,3,41,31,18,10,0,0,0,0,5,62,24,22,24,9,0,0,0,3,79,9,14,30,6,4,0,0,4,61,10,6,16,6,5,0,3,0,48,7,0,22,13,3,0,0,3,51,13,13,6,5,0,0,0,5,40,9,9,17,9,0,0,0,6,45,4,3,11,4,9,0,3,3,32,0,0,5,11,0,3,0,3,32,0,4,5,5,3,4,3,0,21,4,0,9,6,4,0,0,3,30,3,3,7,3,8,0,4,3,25,5,5,14,0,9,3,5,29,69,188,98,164,79,42,12,25,71,682
SSC40031,101,0,0,0,0,0,0,6,109,66,3,0,0,0,0,0,6,75,25,8,12,3,0,0,0,6,63,10,17,33,19,3,0,0,3,82,7,10,52,18,12,0,0,3,108,4,9,64,33,3,7,3,7,137,14,16,54,29,8,3,3,0,124,10,10,39,34,15,4,0,6,114,8,3,20,20,4,3,0,4,60,5,7,18,13,3,3,0,0,54,5,5,24,6,5,4,0,9,59,7,7,19,16,12,4,0,3,62,0,0,7,11,0,3,0,0,27,0,0,5,7,6,0,0,0,12,0,0,3,4,0,0,0,0,9,270,95,352,206,72,34,7,60,1097
SSC40032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,3,17
SSC40033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
SSC40034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10
SSC40036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,11,3,3,0,0,28
SSC40037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40038,19,0,0,0,0,0,0,3,21,8,0,0,0,0,0,0,0,13,6,7,3,6,0,0,0,0,21,3,3,4,9,0,0,0,0,22,5,0,4,3,3,0,0,0,20,0,0,10,0,0,0,0,0,14,0,3,5,4,0,0,0,0,18,6,0,17,10,0,0,0,0,38,14,5,27,10,3,0,3,0,57,9,0,32,13,3,4,0,3,61,9,3,20,17,4,0,0,3,63,0,3,15,16,5,0,0,3,52,3,0,11,13,5,3,3,0,52,3,3,3,13,12,3,9,3,36,3,0,12,8,10,3,0,5,45,82,36,169,114,49,21,15,27,529
SSC40039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,14
SSC40040,9,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,10,3,3,8,3,0,0,0,0,15,0,3,4,0,0,0,0,0,12,0,0,13,3,0,0,0,0,21,4,0,4,5,0,0,0,0,7,0,3,0,7,0,0,0,0,11,6,0,6,9,0,0,0,0,15,0,3,6,7,0,0,0,0,20,0,0,3,4,3,0,0,3,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,27,14,45,35,7,0,0,11,138
SSC40041,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,3,8,0,0,0,0,5,0,0,0,8,0,0,3,7,0,0,0,0,13,0,0,6,0,0,0,0,0,9,0,0,8,3,0,0,0,0,11,3,0,3,4,0,0,0,0,17,0,4,9,3,0,0,0,0,17,0,0,0,4,0,0,0,3,11,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,26,6,43,27,12,0,3,5,125
SSC40042,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,3,0,0,0,12,3,0,5,0,0,0,0,0,6,0,0,0,3,0,0,0,0,6,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,3,15,20,4,0,3,0,60
SSC40043,64,3,0,0,0,0,0,0,72,158,9,3,0,0,0,0,12,186,139,26,3,3,0,0,0,12,186,64,54,29,6,0,0,0,7,153,41,31,38,10,6,0,0,3,131,25,21,28,4,3,0,0,3,96,29,10,22,10,4,0,0,4,79,23,22,26,12,0,0,0,5,90,18,8,33,10,3,3,0,7,81,14,11,31,13,0,0,3,7,84,12,12,36,19,6,0,0,5,87,9,0,23,17,5,5,3,0,66,5,8,25,12,4,6,0,4,68,5,3,9,15,10,7,0,0,46,6,3,7,14,3,3,6,0,40,620,214,318,151,50,20,12,83,1465
SSC40044,3,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,3,12,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,5,0,0,0,0,0,0,0,3,10,0,0,3,0,0,0,0,3,11,3,0,4,8,0,0,0,0,22,3,0,9,3,0,0,0,0,16,3,0,3,4,0,0,0,0,12,0,0,5,4,0,0,0,0,11,7,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,35,18,3,3,3,16,108
SSC40045,16,0,0,0,0,0,0,0,12,39,3,0,0,0,0,0,5,48,33,7,3,0,0,0,0,5,44,19,14,13,0,0,0,0,4,47,15,7,7,3,0,0,0,0,30,10,6,11,3,0,0,0,0,29,13,4,4,0,3,0,0,0,37,6,3,6,0,0,0,0,4,20,4,9,4,4,0,0,0,0,19,7,4,7,3,0,0,0,3,20,9,3,9,9,0,0,0,4,24,3,3,18,3,0,3,0,0,35,3,0,12,12,0,0,0,0,27,3,0,10,12,0,0,0,3,22,0,0,9,4,7,0,0,4,32,166,59,106,53,16,8,3,31,446
SSC40046,13,0,0,0,0,0,0,0,20,13,0,0,0,0,0,0,3,19,13,4,0,0,0,0,0,0,18,4,3,5,0,0,0,0,0,7,0,3,3,0,0,0,0,0,7,3,4,11,0,3,0,0,0,21,0,5,9,4,0,0,0,0,21,3,3,8,3,0,0,0,0,18,4,4,11,3,3,0,0,3,31,6,3,7,3,0,0,0,0,22,0,0,11,3,3,0,0,0,22,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,4,65,28,59,25,11,4,0,13,208
SSC40047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,13
SSC40048,302,0,0,0,0,0,0,12,314,255,3,0,4,0,0,0,18,274,174,31,16,3,0,0,0,4,229,88,54,74,13,3,0,0,6,231,71,48,117,45,5,0,0,13,294,34,41,154,47,9,4,4,9,308,42,40,181,67,17,3,0,3,360,42,45,171,78,24,3,3,10,370,44,36,168,86,24,3,3,4,377,24,28,134,85,13,8,0,7,308,18,28,148,66,29,6,0,3,302,7,20,82,70,24,3,3,15,229,8,14,60,47,18,7,3,4,160,4,8,27,17,13,9,8,6,83,4,11,17,13,7,3,8,4,52,1108,418,1342,646,180,38,24,125,3887
SSC40049,56,0,0,0,0,0,0,12,69,62,7,7,0,0,0,0,3,81,46,12,14,5,0,0,0,8,85,32,19,32,3,3,0,0,3,94,12,16,27,15,3,3,3,4,75,5,13,25,11,10,0,0,3,68,14,15,15,13,5,3,0,5,69,5,5,15,8,4,0,3,3,47,4,8,16,12,3,0,0,3,53,4,3,15,9,9,4,0,3,49,4,3,7,4,0,0,0,4,30,0,0,3,6,0,0,0,0,13,0,3,0,8,3,0,0,0,11,0,0,6,3,0,0,0,0,11,3,3,4,3,3,0,5,3,22,254,112,182,97,50,19,18,55,787
SSC40050,7,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,7,8,0,3,0,0,0,0,6,19,4,3,3,7,0,0,0,3,17,5,0,5,0,0,0,0,3,11,0,0,8,3,0,0,0,0,15,3,4,5,5,0,0,0,4,20,3,12,9,4,0,0,0,3,34,4,0,17,3,0,0,0,8,37,7,3,11,6,0,0,0,10,38,4,0,10,0,7,0,0,3,22,0,3,6,7,0,0,0,3,18,0,0,3,3,3,0,4,0,12,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,0,12,74,29,84,41,13,6,5,42,293
SSC40051,18,0,0,0,0,0,0,4,21,16,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,17,3,0,3,0,0,0,0,0,7,0,0,9,3,0,0,0,0,14,0,3,6,3,3,0,0,0,21,3,0,3,0,0,0,0,0,13,0,0,22,7,0,0,0,0,22,0,9,16,10,3,0,0,0,38,0,3,17,9,0,0,0,3,30,0,0,17,10,0,0,0,0,28,0,0,5,3,0,0,0,0,12,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,61,23,111,48,13,0,0,14,268
SSC40052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7
SSC40053,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,16,5,4,0,0,4,46
SSC40054,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,15,7,3,0,0,10,52
SSC40055,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,8,3,0,0,0,20
SSC40056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,8,0,5,0,0,3,12,3,0,0,0,0,0,0,0,6,0,0,0,5,3,0,0,0,11,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,17,17,7,0,0,6,70
SSC40057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,6,3,3,0,28
