SSC_CODE_2016,Age_yr_55_P,Age_yr_56_M,Age_yr_56_F,Age_yr_56_P,Age_yr_57_M,Age_yr_57_F,Age_yr_57_P,Age_yr_58_M,Age_yr_58_F,Age_yr_58_P,Age_yr_59_M,Age_yr_59_F,Age_yr_59_P,Age_yr_55_59_M,Age_yr_55_59_F,Age_yr_55_59_P,Age_yr_60_M,Age_yr_60_F,Age_yr_60_P,Age_yr_61_M,Age_yr_61_F,Age_yr_61_P,Age_yr_62_M,Age_yr_62_F,Age_yr_62_P,Age_yr_63_M,Age_yr_63_F,Age_yr_63_P,Age_yr_64_M,Age_yr_64_F,Age_yr_64_P,Age_yr_60_64_M,Age_yr_60_64_F,Age_yr_60_64_P,Age_yr_65_M,Age_yr_65_F,Age_yr_65_P,Age_yr_66_M,Age_yr_66_F,Age_yr_66_P,Age_yr_67_M,Age_yr_67_F,Age_yr_67_P,Age_yr_68_M,Age_yr_68_F,Age_yr_68_P,Age_yr_69_M,Age_yr_69_F,Age_yr_69_P,Age_yr_65_69_M,Age_yr_65_69_F,Age_yr_65_69_P,Age_yr_70_M,Age_yr_70_F,Age_yr_70_P,Age_yr_71_M,Age_yr_71_F,Age_yr_71_P,Age_yr_72_M,Age_yr_72_F,Age_yr_72_P,Age_yr_73_M,Age_yr_73_F,Age_yr_73_P,Age_yr_74_M,Age_yr_74_F,Age_yr_74_P,Age_yr_70_74_M,Age_yr_70_74_F,Age_yr_70_74_P,Age_yr_75_M,Age_yr_75_F,Age_yr_75_P,Age_yr_76_M,Age_yr_76_F,Age_yr_76_P,Age_yr_77_M,Age_yr_77_F,Age_yr_77_P,Age_yr_78_M,Age_yr_78_F,Age_yr_78_P,Age_yr_79_M,Age_yr_79_F,Age_yr_79_P,Age_yr_75_79_M,Age_yr_75_79_F,Age_yr_75_79_P,Age_yr_80_84_M,Age_yr_80_84_F,Age_yr_80_84_P,Age_yr_85_89_M,Age_yr_85_89_F,Age_yr_85_89_P,Age_yr_90_94_M,Age_yr_90_94_F,Age_yr_90_94_P,Age_yr_95_99_M,Age_yr_95_99_F,Age_yr_95_99_P,Age_yr_100_yr_over_M,Age_yr_100_yr_over_F,Age_yr_100_yr_over_P,Tot_M,Tot_F,Tot_P
SSC41455,51,6,28,37,31,29,61,18,22,46,31,24,53,111,130,245,24,24,47,15,25,42,13,12,24,13,15,34,16,21,38,87,102,189,20,15,31,16,13,26,18,15,37,14,23,36,17,20,35,75,87,162,15,15,36,6,15,23,8,12,23,9,25,34,10,13,26,55,90,148,10,12,19,8,13,23,8,18,24,14,4,17,10,14,24,52,63,113,45,50,93,25,37,67,15,24,34,4,0,4,0,0,0,1826,1931,3751
SSC41456,24,6,10,11,6,8,8,11,11,15,13,14,21,36,42,84,10,10,17,6,14,15,9,11,19,8,7,19,3,3,10,32,46,84,9,3,10,6,6,13,3,4,6,0,3,7,9,7,11,25,30,55,0,7,7,3,5,5,7,10,12,3,14,18,3,3,7,14,26,47,7,7,8,3,3,8,4,0,3,0,11,7,6,6,10,18,27,38,11,17,26,3,11,13,3,4,6,0,0,0,0,0,0,582,647,1234
SSC41457,32,27,27,51,27,19,51,17,27,45,30,23,49,119,111,233,20,32,59,19,22,38,20,32,50,26,28,53,20,16,32,108,123,235,12,14,25,21,18,39,12,11,18,14,11,22,9,12,18,64,62,129,9,8,12,8,8,17,6,5,16,4,6,15,7,8,14,32,31,68,4,12,16,7,8,9,13,4,21,4,3,8,7,4,9,27,29,60,25,33,56,26,30,52,10,32,45,7,3,8,0,0,0,1508,1599,3105
SSC41458,8,3,0,6,8,3,9,4,3,7,3,0,8,25,13,33,6,3,11,3,0,3,8,3,9,3,3,4,4,8,11,18,17,33,0,7,7,4,3,10,3,5,8,4,0,5,3,0,5,17,14,34,0,0,0,7,4,5,0,0,0,0,0,3,0,0,0,3,8,16,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,6,3,12,3,3,5,0,0,0,0,3,3,0,0,0,0,0,0,291,258,548
SSC41459,3,0,0,0,3,0,4,0,3,3,3,0,5,11,4,19,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,7,3,8,9,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,0,0,0,0,0,0,0,0,57,68,126
SSC41460,25,9,14,24,13,21,34,14,12,23,11,18,29,56,76,131,19,22,35,10,9,23,17,18,31,10,5,20,17,10,26,69,70,142,16,10,29,8,16,28,12,11,23,15,14,23,10,17,27,70,63,138,11,12,27,18,12,33,20,21,36,10,18,27,9,18,26,72,79,148,14,17,23,8,15,25,8,6,19,16,7,20,0,9,8,47,52,101,39,43,81,16,30,46,9,16,28,3,12,12,0,0,0,772,859,1631
SSC41461,7,0,3,5,3,3,3,3,7,12,6,3,8,14,16,27,3,0,4,0,3,3,0,3,3,0,0,4,3,0,3,10,4,12,3,0,4,0,0,0,0,3,3,0,4,4,4,4,8,3,13,21,0,0,5,0,0,0,0,0,0,4,0,4,0,3,7,9,3,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,8,0,3,6,3,0,3,0,0,0,0,0,0,0,0,0,156,150,302
SSC41462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,20
SSC41463,25,14,11,23,10,8,14,5,14,19,12,9,20,50,53,104,5,11,19,10,19,31,3,11,12,11,12,22,9,4,12,39,57,93,4,14,23,11,5,14,11,13,27,7,10,20,17,12,23,50,59,108,10,7,18,3,12,14,6,6,13,4,11,14,6,9,13,39,44,78,9,3,10,3,6,15,3,5,5,3,4,6,3,4,9,17,22,43,9,15,22,5,15,16,9,7,15,3,0,3,0,0,0,676,775,1450
SSC41464,28,15,14,36,17,13,32,26,23,43,12,14,25,90,73,163,26,15,33,15,7,25,18,10,26,12,16,25,11,8,20,80,60,133,10,16,22,8,16,27,30,11,40,14,13,25,9,13,23,73,66,139,11,15,27,10,9,17,12,9,19,3,8,12,9,10,14,46,46,95,9,6,16,7,4,10,6,0,6,3,8,11,5,0,10,27,20,53,15,16,38,5,11,22,5,3,11,3,0,3,0,0,0,1343,1209,2552
SSC41465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12
SSC41466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10
SSC41467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41468,6,3,4,6,5,0,8,0,4,4,3,6,11,13,20,32,4,4,8,0,3,4,3,3,3,3,7,6,6,4,10,19,20,33,7,0,7,5,3,4,0,3,5,5,0,7,3,0,3,17,5,26,3,0,8,0,3,3,0,0,4,0,0,0,0,3,3,3,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,155,139,296
SSC41469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,24
SSC41471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,29
SSC41472,36,14,18,25,13,12,31,17,17,27,17,12,33,73,78,153,10,8,19,6,10,14,3,17,15,9,7,16,12,8,18,33,49,87,20,18,33,10,8,24,10,5,14,6,11,19,9,5,17,51,50,105,8,16,23,3,3,10,3,7,9,3,8,8,4,3,6,19,36,58,3,15,16,5,9,9,4,3,9,4,8,11,0,3,4,18,32,56,27,34,58,20,27,39,3,5,10,0,0,3,0,0,0,1150,1153,2299
SSC41473,3,0,3,3,0,0,0,0,0,0,0,0,0,3,7,10,0,0,3,4,3,3,0,0,0,0,3,6,0,0,0,5,5,14,0,4,4,0,3,3,3,0,3,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,82,163
SSC41474,55,15,23,36,24,20,49,14,27,43,13,28,42,92,136,228,31,20,53,24,29,54,22,26,55,27,23,47,19,24,38,121,121,244,18,28,45,24,22,48,19,25,44,16,17,33,22,25,49,105,116,219,28,18,49,10,21,30,14,25,40,18,19,35,9,14,22,80,91,173,14,22,35,10,19,31,16,11,29,10,7,16,8,13,22,58,70,132,30,39,72,18,37,47,7,6,17,0,0,0,0,0,0,1965,2045,4006
SSC41475,23,17,10,27,8,5,12,10,7,20,8,15,21,55,53,101,8,16,27,6,7,19,10,3,13,10,12,21,15,9,18,53,46,98,14,4,21,14,14,26,18,8,25,13,12,29,13,3,17,65,45,115,7,4,13,6,14,20,7,8,20,3,3,9,6,3,12,26,37,68,4,10,11,3,6,9,13,3,14,5,4,12,0,8,6,26,26,58,10,9,23,13,14,23,0,4,3,0,0,0,0,0,0,691,758,1445
SSC41476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41477,4,0,0,7,0,5,8,10,3,10,3,0,4,14,12,25,3,4,3,3,0,6,0,0,3,3,3,4,4,0,6,14,9,18,3,5,3,0,3,5,0,0,0,3,0,5,0,3,4,9,14,20,3,0,7,3,3,7,3,0,8,0,5,5,0,0,0,11,11,20,0,3,3,5,0,5,0,0,0,3,0,3,0,0,0,6,11,14,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,142,138,285
SSC41478,27,10,5,15,9,6,15,4,4,13,3,13,15,47,42,81,3,3,7,12,12,26,15,7,19,4,12,19,3,9,15,43,44,87,15,7,22,5,6,10,7,0,6,8,9,17,11,6,22,54,29,78,3,0,9,5,4,8,4,3,7,0,0,0,4,3,4,17,10,26,0,7,7,0,3,3,0,0,8,6,0,6,0,0,0,8,8,14,6,3,7,6,3,9,0,0,0,0,0,0,0,0,0,502,449,951
SSC41479,10,6,7,16,5,5,11,0,9,7,5,4,9,28,34,59,7,8,12,4,0,5,3,5,3,4,5,6,5,3,6,24,17,40,3,3,4,0,4,4,5,0,3,0,7,7,9,3,16,20,14,37,3,3,4,4,0,3,0,0,7,0,0,0,0,0,0,6,11,19,0,3,4,0,0,3,0,0,0,0,0,5,0,3,3,4,15,16,9,10,24,7,8,14,0,10,9,0,7,7,0,0,0,259,316,575
SSC41480,3,0,0,0,0,0,0,4,0,4,0,0,0,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,54
SSC41481,8,6,5,14,7,8,19,6,5,13,16,8,22,39,33,72,11,4,13,0,5,11,3,12,15,9,7,14,7,9,22,33,43,81,3,0,6,3,6,13,6,4,10,3,6,11,3,0,4,22,25,48,5,6,11,4,14,22,11,6,17,6,3,7,3,3,6,23,33,56,0,8,11,5,3,11,4,6,6,5,6,11,6,3,11,26,25,45,12,13,26,11,4,17,0,4,0,0,3,3,0,0,0,455,507,966
SSC41482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9
SSC41483,39,22,18,36,17,12,33,17,20,32,16,15,30,83,82,169,11,19,27,8,18,29,17,8,20,15,17,31,16,12,30,68,65,137,8,8,19,9,16,25,16,11,26,14,12,31,14,18,34,59,67,125,16,12,27,6,10,18,13,11,23,11,3,16,11,10,19,55,54,103,14,11,29,14,4,19,5,13,17,10,5,16,9,11,20,47,49,102,31,44,77,28,37,64,10,5,19,0,0,0,0,0,0,1125,1120,2245
SSC41484,52,28,30,62,33,30,65,27,28,53,29,26,57,136,152,280,29,40,65,26,38,63,30,35,70,33,30,60,24,30,58,147,172,315,30,33,64,45,37,80,41,39,82,43,59,100,46,64,115,201,237,443,47,54,98,37,38,79,37,44,77,31,34,74,39,38,81,187,213,404,32,31,60,34,23,56,31,26,56,27,22,49,23,17,36,134,121,253,47,62,111,34,41,77,10,23,32,0,7,7,0,0,0,3075,3038,6110
SSC41485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,17
SSC41486,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,12,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,33,23,54
SSC41487,0,0,0,0,3,3,3,3,0,3,0,5,5,3,7,14,0,3,8,4,0,3,0,3,6,0,3,6,6,3,10,9,17,25,0,3,3,0,0,0,3,0,3,0,0,4,3,0,3,6,7,17,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,99,108,207
SSC41488,0,3,0,4,0,0,0,0,3,3,0,0,0,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,41,88
SSC41489,71,29,31,56,30,38,63,34,40,76,27,28,50,150,172,322,33,37,74,31,36,64,29,46,68,32,38,63,33,46,76,158,196,351,30,50,77,34,44,82,38,43,76,37,42,80,34,53,86,167,233,402,37,37,81,28,44,77,30,45,74,28,31,59,33,36,73,154,206,359,34,29,63,33,22,52,23,27,47,17,29,44,30,21,52,126,131,256,108,159,263,83,125,210,38,48,85,10,20,32,0,3,3,1972,2263,4233
SSC41490,0,0,0,0,0,0,4,0,3,3,0,0,0,0,3,9,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,7,3,8,0,3,3,3,3,5,0,0,0,0,0,0,0,0,0,3,6,6,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,7,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,42,41,88
SSC41491,24,16,15,35,12,5,19,12,11,22,16,8,31,76,57,133,17,7,26,14,19,27,11,11,26,14,12,26,17,7,21,69,56,127,15,8,21,6,9,20,8,3,11,9,7,19,13,4,14,55,30,84,5,7,15,3,3,11,8,0,10,8,5,13,11,8,15,32,26,60,8,6,12,3,11,13,5,3,6,0,9,14,8,0,11,22,26,48,20,14,30,7,5,14,0,0,0,0,0,0,0,0,0,944,863,1803
SSC41492,11,11,5,15,8,6,22,4,9,10,0,3,4,27,34,62,3,5,7,3,6,10,6,12,16,4,4,5,3,6,14,17,33,48,7,10,14,3,13,17,3,10,15,8,17,21,11,5,15,31,54,79,4,7,15,11,10,14,8,8,11,8,6,16,10,3,13,37,29,68,11,6,13,7,3,12,3,4,9,4,7,8,3,0,3,26,18,42,9,14,22,3,3,10,0,0,3,0,0,0,0,0,0,485,486,972
SSC41493,3,0,0,0,0,0,4,0,0,0,0,0,0,4,3,6,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,30,76
SSC41494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,21
SSC41495,38,18,15,36,16,16,33,21,13,36,21,15,34,89,83,173,27,23,55,25,24,48,21,12,38,18,26,40,18,28,50,113,117,230,18,29,55,14,25,45,12,23,40,29,18,45,21,12,32,94,112,208,19,18,40,23,23,43,25,17,41,11,13,22,11,11,25,86,84,177,18,13,25,20,15,32,14,12,25,6,10,18,7,17,25,63,63,125,33,58,92,32,39,77,15,20,41,5,11,16,0,4,4,1317,1373,2684
SSC41496,4,3,3,7,0,3,6,0,5,9,3,0,3,12,17,28,7,0,6,0,3,5,3,3,3,3,3,8,6,10,15,16,19,35,0,0,3,3,3,7,3,3,8,3,8,11,0,5,7,16,18,34,6,3,10,3,4,9,3,0,9,3,4,8,0,0,4,20,15,37,4,0,4,3,0,4,4,0,4,0,0,0,0,0,0,6,3,14,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,171,148,313
SSC41497,3,0,0,7,0,0,0,3,0,3,0,0,0,6,5,16,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,12,0,10,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,7,3,10,0,0,6,0,0,0,3,0,3,0,0,0,3,0,3,7,0,10,0,3,3,0,0,0,0,0,3,0,3,4,3,0,3,5,3,12,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,60,40,97
SSC41498,39,20,24,43,10,21,31,24,18,37,17,19,31,81,94,179,17,22,38,11,15,29,13,19,34,11,14,28,14,21,36,75,93,165,19,27,42,17,20,34,17,11,26,14,12,28,17,19,30,76,93,169,17,16,37,12,15,25,16,21,35,12,18,24,10,12,21,64,78,141,9,23,33,15,19,26,14,12,23,19,11,24,14,14,32,67,76,144,36,49,83,36,63,97,25,38,66,3,10,18,0,7,7,1271,1421,2687
SSC41499,34,15,29,43,8,18,24,16,16,37,19,23,40,81,100,182,13,18,31,13,16,30,15,14,29,14,12,25,18,23,47,80,78,157,11,25,38,16,11,28,12,8,23,15,16,33,21,22,43,69,85,155,16,23,40,7,15,24,13,17,25,13,24,38,10,14,26,65,91,154,10,16,25,7,15,30,9,23,37,13,6,22,8,10,19,52,75,124,47,67,115,22,73,93,6,16,23,0,6,8,0,0,0,1674,1823,3497
SSC41500,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,25,62
SSC41501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,15
SSC41502,47,30,34,65,32,23,55,28,14,41,34,35,69,136,143,281,28,28,59,27,24,44,26,32,56,34,36,75,31,39,68,148,158,304,25,44,76,26,46,75,42,25,71,19,24,44,41,43,82,161,190,353,36,32,70,28,33,58,36,28,66,24,23,43,31,19,51,151,132,289,18,20,36,26,28,57,15,20,40,24,20,41,22,13,38,106,104,208,45,63,110,26,42,74,10,19,33,3,6,12,0,3,3,1743,1741,3481
SSC41503,6,0,5,10,8,5,12,0,4,7,3,0,5,21,16,35,3,5,9,0,6,5,4,7,6,9,0,10,5,3,8,24,15,43,3,0,4,3,0,3,0,6,7,6,3,7,0,0,3,14,7,19,0,3,6,3,0,3,0,0,0,0,0,3,0,0,0,4,7,16,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,3,7,13,4,9,7,7,0,5,0,0,0,0,0,0,0,0,0,215,214,430
SSC41504,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,50
SSC41505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
SSC41507,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,27
SSC41508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5
SSC41509,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,44
SSC41510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,32
SSC41511,4,0,0,0,0,0,0,0,0,0,4,0,4,3,0,8,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,42,97
SSC41512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,16
