SSC_CODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SSC41232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41233,0,0,0,0,0,0,0,0,0,6,4,3,7,0,0,0,7,8,0,14
SSC41234,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,3,0,5
SSC41235,0,0,0,0,0,0,3,6,7,55,54,3,113,11,8,20,134,117,6,261
SSC41236,0,0,0,0,0,0,0,0,0,7,5,0,13,0,0,0,16,11,0,27
SSC41237,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,3,0,13
SSC41238,0,0,0,0,0,0,0,0,0,9,11,0,19,3,0,3,20,4,0,23
SSC41239,0,0,0,0,0,0,3,0,4,17,16,3,39,4,3,8,44,55,3,102
SSC41240,0,0,0,0,0,0,3,0,3,58,78,7,142,11,4,16,162,111,3,268
SSC41241,0,0,0,0,0,0,0,0,3,34,18,3,54,3,0,3,61,38,0,97
SSC41242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC41243,0,0,0,0,0,0,0,0,0,46,47,3,96,4,7,7,102,44,0,149
SSC41244,0,3,0,0,0,3,0,0,5,49,60,8,114,3,11,9,124,61,0,192
SSC41245,0,0,0,0,0,0,0,0,0,14,9,0,25,3,0,3,24,13,0,39
SSC41246,0,0,0,0,0,0,3,0,3,39,48,10,98,10,5,19,113,94,0,210
SSC41247,0,0,0,0,0,0,4,0,4,21,11,0,28,3,7,6,41,39,4,80
SSC41248,0,0,0,0,0,0,0,0,0,11,3,0,19,0,0,0,17,3,0,23
SSC41249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41250,0,0,0,0,0,0,0,0,0,5,13,3,23,0,0,0,22,26,0,54
SSC41251,0,0,0,0,0,0,0,0,0,6,10,3,14,0,0,0,16,4,0,20
SSC41252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,10
SSC41253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41254,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,6,0,9
SSC41255,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,3,0,0,3
SSC41256,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,8,0,0,9
SSC41257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41260,0,0,0,0,0,0,0,0,0,8,7,0,15,0,0,0,15,7,0,29
SSC41261,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,7,0,0,8
SSC41262,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC41263,0,0,0,0,0,0,4,0,5,55,41,6,106,14,9,22,124,77,3,207
SSC41264,0,0,0,0,0,0,0,0,0,9,6,0,12,0,0,0,19,9,0,21
SSC41265,0,0,0,0,0,0,0,0,0,11,7,0,22,0,0,3,29,22,0,48
SSC41266,0,0,0,0,0,0,4,0,7,93,69,4,170,5,10,19,184,118,4,311
SSC41267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41268,0,0,0,0,0,0,4,0,6,43,16,6,64,5,0,5,71,12,0,90
SSC41269,0,3,0,0,0,3,0,0,3,57,40,0,101,3,0,5,100,86,0,183
SSC41270,0,0,0,0,0,0,0,0,0,15,6,4,22,0,0,0,23,18,0,37
SSC41271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41273,0,0,0,0,0,0,0,0,0,8,4,0,7,3,0,3,9,8,0,23
SSC41274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41275,0,0,0,0,0,0,6,3,16,103,84,11,199,18,24,39,244,255,5,508
SSC41276,0,0,0,0,0,3,0,4,9,79,81,10,165,15,16,27,194,167,8,373
SSC41277,0,3,0,0,0,3,3,5,10,117,123,8,249,23,23,43,292,197,9,496
SSC41278,0,4,0,0,0,4,3,3,8,70,61,7,137,9,7,12,149,55,3,207
SSC41279,0,3,0,0,0,3,8,8,17,124,133,23,279,43,27,68,354,398,7,754
SSC41280,0,0,0,0,0,0,3,0,5,37,31,4,74,3,4,10,81,69,4,158
SSC41281,0,0,0,0,0,0,0,0,3,16,15,4,28,6,4,6,38,37,0,73
SSC41282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC41284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC41285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41289,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,7,0,0,7
SSC41290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41292,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4
SSC41293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41297,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5
SSC41298,0,0,0,0,0,0,0,0,0,33,22,4,58,0,3,3,57,23,0,77
SSC41299,0,3,0,0,0,3,0,0,3,39,15,0,59,0,3,4,67,44,0,112
SSC41300,0,0,0,0,0,0,0,0,7,37,56,9,98,3,3,3,105,81,3,188
SSC41301,0,0,0,0,0,0,0,0,0,21,14,0,34,3,0,4,42,15,0,53
SSC41302,0,0,0,0,0,0,5,0,5,56,69,3,125,7,3,12,135,83,0,225
SSC41303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41304,0,0,0,0,0,0,3,3,9,68,73,7,150,7,7,20,168,101,3,269
SSC41305,0,4,0,0,0,4,4,3,13,67,85,8,154,8,3,10,168,132,5,305
SSC41306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41307,0,4,0,0,0,4,11,6,19,166,148,15,329,12,13,27,355,289,8,649
SSC41308,0,0,0,0,0,0,0,0,0,36,31,3,73,3,3,4,75,34,3,115
SSC41309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC41310,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,10,3,0,11
SSC41311,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,7,0,12
SSC41312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6
SSC41313,0,0,0,0,0,0,0,0,0,15,10,3,26,0,0,0,25,12,0,44
SSC41314,0,0,0,0,0,0,0,0,0,30,30,6,68,7,0,12,73,50,0,126
SSC41315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC41316,0,0,0,0,0,0,3,0,4,40,22,3,72,0,5,5,73,25,3,105
SSC41317,0,7,0,0,0,7,3,0,9,52,51,6,107,7,11,19,122,134,0,254
SSC41318,0,0,0,0,0,0,0,0,0,17,15,0,34,0,0,0,37,6,0,46
SSC41319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41321,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4
SSC41322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SSC41324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41325,0,3,0,0,0,3,0,0,3,87,82,5,175,0,6,6,187,49,0,232
SSC41326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41331,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,6
SSC41332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC41333,0,0,0,0,0,0,3,3,4,32,33,3,67,10,11,22,90,97,5,189
SSC41334,0,0,0,0,0,3,5,3,13,31,47,8,84,13,17,29,116,160,3,279
SSC41335,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,9
SSC41336,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,7,12,0,23
SSC41337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41338,0,0,0,0,0,0,0,0,0,8,16,0,19,5,4,7,33,25,0,56
SSC41339,0,0,0,0,0,0,0,0,0,64,47,9,119,0,3,6,123,46,3,170
SSC41340,0,0,0,0,0,0,0,0,0,42,34,5,77,0,3,4,77,31,0,111
SSC41341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SSC41343,0,0,0,0,0,0,0,0,0,50,49,3,100,0,6,6,108,55,0,162
SSC41344,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,3
SSC41345,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0,11
SSC41346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41350,0,0,0,0,0,0,0,0,0,3,6,0,14,0,0,0,14,7,0,17
SSC41351,0,0,0,0,0,0,0,0,0,4,5,0,10,0,0,0,10,15,0,25
SSC41352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41353,0,0,0,0,0,0,0,0,0,66,52,3,120,9,7,9,132,49,0,180
SSC41354,0,0,0,0,0,0,0,0,0,21,18,0,43,3,0,3,52,20,0,68
SSC41355,0,0,0,0,0,0,3,0,3,15,9,0,24,3,3,5,31,16,0,45
SSC41356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41360,0,0,0,0,0,0,0,0,3,40,30,7,69,3,7,11,83,48,0,128
SSC41361,0,0,0,0,0,0,0,0,0,10,13,3,33,3,0,4,34,17,0,54
SSC41362,0,0,0,0,0,0,3,0,3,31,24,0,55,0,3,0,59,43,0,101
SSC41363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41364,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,3,0,6
SSC41365,0,0,0,0,0,0,0,0,0,7,3,0,9,0,0,0,11,9,0,23
SSC41366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41369,0,0,0,0,0,0,0,0,0,9,9,0,11,0,0,0,11,12,0,29
SSC41370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41371,0,0,0,0,0,0,0,0,0,35,28,0,58,0,3,3,60,21,0,89
SSC41372,0,0,0,0,0,0,5,3,10,19,29,3,50,7,0,7,54,33,3,92
SSC41373,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,5,5,0,9
SSC41374,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,11,3,0,9
SSC41375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41380,0,0,0,0,0,0,0,0,0,21,3,0,23,0,0,0,23,7,0,34
SSC41381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41382,0,3,0,0,0,0,0,0,4,86,75,11,179,0,8,13,190,98,0,285
SSC41383,0,0,0,0,0,0,0,0,0,14,6,0,17,0,0,0,23,20,0,43
SSC41384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41388,0,0,0,0,0,0,3,0,6,40,26,5,69,4,0,4,71,56,0,131
SSC41389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41390,0,0,0,0,0,0,0,0,0,12,3,0,12,0,0,0,12,3,0,14
SSC41391,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,4,8,0,12
SSC41392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41396,0,0,0,0,0,0,0,0,0,67,44,3,116,4,3,9,125,57,0,175
SSC41397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41398,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,5,3,0,5
SSC41399,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,9,0,13
SSC41400,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC41401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41402,0,0,0,0,0,0,0,0,0,23,30,0,54,0,5,8,60,33,0,95
SSC41403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41405,0,0,0,0,0,0,0,0,0,3,6,0,8,4,0,4,10,0,0,9
SSC41406,0,0,0,0,0,0,4,0,3,66,59,0,125,3,3,4,129,37,0,173
SSC41407,0,0,0,0,0,0,8,3,14,39,52,3,89,8,3,17,107,134,6,248
SSC41408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41409,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC41410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41412,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,5,0,11
SSC41413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41414,0,0,0,0,0,0,0,0,0,7,3,3,14,0,0,3,17,7,0,27
SSC41415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC41416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41417,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,8,0,9
SSC41418,0,0,0,0,0,0,3,0,7,36,31,3,68,4,3,4,74,38,0,112
SSC41419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC41422,0,0,0,0,0,0,0,0,0,9,0,0,14,0,3,3,17,11,0,25
SSC41423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41424,0,0,0,0,0,0,0,0,0,10,3,0,11,0,0,0,17,12,0,25
SSC41425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SSC41426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41428,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,4
SSC41429,0,0,0,0,0,0,0,0,3,25,13,0,37,3,0,0,37,27,0,65
SSC41430,0,0,0,0,0,0,0,0,0,5,4,0,14,0,0,3,11,9,0,20
SSC41431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41432,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,3,7,4,0,11
SSC41433,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,3
SSC41434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41436,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,0,3
SSC41437,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC41438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41440,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,4
SSC41441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41443,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,0,0,7
SSC41444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
