SSC_CODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC40546,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40547,54,45,99,7,4,13,0,0,0,0,0,0,0,0,0,8,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,18,0,0,0,0,0,0,16,12,30,3,6,8,72,67,140
SSC40548,3787,3801,7591,260,246,507,54,52,112,42,39,82,34,50,82,968,1052,2020,19,15,32,0,3,4,18,27,45,12,11,22,0,0,0,1143,1255,2397,361,389,754,22,30,52,1788,1918,3709,172,164,344,5754,5890,11640
SSC40549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40550,27,22,54,0,3,3,0,0,0,0,0,0,0,0,0,6,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,20,0,0,0,0,0,0,9,16,22,3,3,7,47,39,80
SSC40551,8,3,8,3,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,3,0,0,0,11,9,19
SSC40552,222,199,414,20,24,44,5,0,9,0,0,0,3,3,9,46,59,108,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,54,68,124,0,0,0,0,0,0,82,92,171,33,41,78,335,331,666
SSC40553,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,0,0,0,0,0,3,7,5,0,0,0,6,13,17
SSC40554,29,21,51,0,0,0,0,0,0,0,0,0,0,0,0,4,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,12,0,0,0,0,0,0,3,8,13,3,4,10,38,31,70
SSC40555,280,308,582,40,43,81,8,4,17,12,10,25,0,0,0,181,189,370,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,211,204,412,79,82,158,3,3,5,329,338,662,23,31,63,628,678,1304
SSC40556,16,20,33,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,0,0,0,0,0,0,5,9,12,0,0,0,22,26,42
SSC40557,10,3,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,3,9,10,19
SSC40558,3486,3609,7094,191,187,373,23,20,44,14,22,40,21,31,51,1080,1180,2266,11,10,21,0,3,3,13,4,16,4,3,10,0,0,0,1163,1284,2449,96,119,211,23,26,46,1475,1609,3086,202,198,401,5164,5419,10584
SSC40559,48,47,91,0,0,3,0,0,0,0,0,0,0,0,0,8,9,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,8,15,0,0,0,0,0,0,13,12,17,5,5,8,59,59,126
SSC40560,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40561,125,122,248,0,0,0,0,0,0,0,0,0,3,4,4,50,46,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,45,102,0,0,0,0,0,0,55,51,106,17,15,36,200,184,383
SSC40562,18,13,28,0,0,0,0,0,0,0,0,0,0,0,0,7,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,7,0,0,0,0,0,0,7,8,7,0,0,0,20,18,39
SSC40563,52,51,100,4,5,9,0,0,0,0,0,0,0,0,0,11,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,30,0,0,0,0,0,0,18,23,38,4,5,13,74,74,145
SSC40564,20,28,52,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,4,0,8,0,3,3,25,28,59
SSC40565,51,41,86,0,3,3,0,0,0,0,0,0,0,0,0,14,7,17,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,12,9,24,0,0,0,0,0,0,16,13,30,6,3,7,73,57,130
SSC40566,87,78,165,14,15,27,3,8,10,3,0,5,0,0,0,19,25,43,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,31,37,59,0,3,3,3,3,5,41,50,95,22,24,48,155,157,310
SSC40567,41,36,75,3,3,4,0,0,0,0,0,0,0,0,0,9,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,21,0,0,0,0,0,0,13,16,27,8,6,21,60,58,123
SSC40568,640,652,1290,40,43,80,9,10,16,6,8,13,0,5,4,201,222,421,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,227,246,471,62,63,119,5,0,11,328,353,678,48,36,81,1013,1039,2047
SSC40569,1068,1103,2170,71,63,133,7,8,14,9,10,19,0,4,7,267,291,562,4,3,9,5,3,8,0,0,5,3,6,6,0,0,0,302,322,625,29,27,52,11,6,16,403,418,822,58,41,103,1531,1567,3097
SSC40570,17,15,33,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,5,12,0,0,3,24,24,49
SSC40571,11,10,22,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,4,3,5,0,0,0,12,11,21
SSC40572,532,556,1090,130,136,266,10,9,19,12,14,29,17,13,28,225,245,472,5,6,13,0,0,0,5,7,12,0,0,3,0,0,0,283,300,578,17,16,32,7,9,18,427,465,888,65,60,127,1029,1083,2107
SSC40573,524,556,1082,46,47,86,3,5,11,4,3,10,0,0,3,199,195,397,7,5,9,0,0,0,3,0,3,0,0,0,0,0,0,223,211,433,58,65,127,0,0,0,327,319,646,25,24,51,872,904,1781
SSC40574,295,296,593,48,49,95,8,4,9,0,0,0,4,3,7,79,71,153,10,5,9,0,0,0,0,0,4,0,0,0,0,0,0,102,88,193,11,12,17,3,4,6,158,155,315,24,33,56,476,476,959
SSC40575,168,172,339,9,4,12,4,3,11,0,4,4,0,0,0,29,67,91,0,0,0,3,5,7,0,12,12,0,0,0,0,0,0,32,95,125,7,22,32,0,0,0,47,119,166,4,14,19,225,303,530
SSC40576,986,1077,2064,75,90,166,5,7,17,8,5,14,5,14,20,358,379,739,5,3,8,4,7,10,0,0,7,0,0,0,0,0,0,389,418,808,183,178,353,6,4,13,655,685,1344,75,70,143,1714,1834,3547
SSC40577,324,351,673,17,18,36,3,0,3,0,0,0,0,0,0,129,165,289,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,133,164,299,12,25,33,0,4,4,162,217,375,37,30,68,519,599,1122
SSC40578,1621,1640,3265,149,129,283,26,26,51,42,45,89,17,20,40,581,601,1179,20,16,36,0,3,7,13,17,33,4,3,8,0,0,0,711,728,1438,159,155,320,22,10,32,1041,1027,2065,158,149,305,2817,2816,5637
SSC40579,656,647,1304,69,56,123,13,16,28,12,9,21,14,5,20,319,325,639,9,13,19,6,4,10,6,6,16,5,0,5,0,0,0,378,385,764,85,79,166,0,7,5,534,528,1058,95,71,164,1287,1243,2528
SSC40580,776,805,1580,68,83,149,18,28,46,13,15,22,23,28,53,301,313,619,4,3,4,0,0,0,21,15,33,5,4,11,0,0,0,381,412,793,11,23,33,5,11,17,470,523,995,44,21,62,1288,1353,2638
SSC40581,2150,2099,4252,80,94,172,20,22,36,23,24,48,8,7,15,640,642,1274,3,5,10,0,0,3,12,7,21,7,4,5,0,0,0,713,706,1418,81,86,166,22,12,27,896,897,1790,114,96,212,3161,3094,6256
SSC40582,420,460,880,41,41,82,3,8,9,4,6,12,5,8,10,147,157,305,3,3,11,4,3,6,7,3,7,6,0,3,0,0,0,172,185,362,107,82,187,4,3,6,321,315,632,31,33,58,771,806,1574
SSC40583,117,111,228,0,0,0,0,0,0,0,0,0,0,0,3,29,36,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,35,66,8,3,11,0,3,3,37,47,81,9,6,18,158,161,320
SSC40584,29,35,61,0,0,3,0,0,0,0,0,3,4,0,3,4,11,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,8,25,0,0,0,0,0,0,13,12,27,0,0,3,43,46,90
SSC40585,1463,1414,2872,47,55,106,6,9,23,7,4,15,3,6,4,441,512,950,0,6,7,0,0,6,4,4,9,0,0,0,0,0,0,465,547,1020,69,58,128,11,10,17,595,672,1274,73,83,155,2130,2168,4298
SSC40586,768,940,1706,80,74,149,10,10,21,6,4,12,9,12,18,377,371,750,5,3,10,0,0,0,4,5,10,4,3,4,0,0,0,421,411,830,141,150,292,8,3,16,644,636,1288,61,71,136,1473,1651,3119
SSC40587,223,234,455,14,15,31,0,3,3,4,3,12,3,7,10,65,80,146,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,76,95,176,0,0,3,0,0,0,92,114,206,19,14,31,333,367,695
SSC40588,19,25,39,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,9,0,9,3,0,7,28,25,58
SSC40589,192,198,389,13,15,32,4,7,9,0,9,8,0,0,3,99,108,205,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,107,123,231,50,49,99,0,0,3,167,195,358,23,22,49,378,417,795
SSC40590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40591,36,23,61,7,3,9,8,0,5,0,0,3,3,0,6,47,34,77,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,55,37,95,16,16,30,0,0,0,82,61,134,23,11,31,136,92,223
SSC40592,298,313,616,86,102,192,8,11,17,12,14,22,3,8,17,189,197,382,4,8,12,0,3,4,3,7,8,7,4,5,0,0,0,224,248,470,14,5,24,3,0,3,333,357,689,35,29,64,669,702,1366
SSC40593,27,27,61,3,3,3,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,9,11,0,0,0,0,0,0,6,8,18,7,3,13,42,47,85
SSC40594,165,142,307,21,26,44,0,0,0,3,5,3,0,5,4,27,47,73,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,38,54,86,4,3,8,0,0,0,65,80,144,9,4,13,236,226,458
SSC40595,867,885,1754,51,56,109,10,10,14,12,4,21,6,12,15,356,367,723,4,3,7,4,0,3,6,4,7,0,0,0,0,0,0,396,399,797,84,92,182,7,12,18,543,560,1104,93,112,207,1508,1553,3062
SSC40596,32,24,59,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,4,13,4,4,13,39,36,78
SSC40597,4,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,10,9,17
SSC40598,15,15,33,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,19,18,40
SSC40599,46,41,85,3,0,4,0,0,0,0,0,0,0,0,0,6,10,23,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,13,15,26,3,0,3,0,3,3,15,16,32,4,7,14,67,66,132
SSC40600,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6
SSC40601,2214,2495,4707,114,152,271,15,19,35,18,17,36,18,16,33,772,895,1665,4,0,7,0,5,5,10,10,14,4,5,10,0,0,0,843,961,1802,98,116,221,19,21,34,1075,1253,2328,178,305,486,3474,4053,7525
SSC40602,12,13,25,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,6,3,9,0,0,0,22,15,31
SSC40603,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,3,9
SSC40604,5,0,11,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,3,15
SSC40605,175,180,361,3,4,9,0,0,0,0,3,0,0,0,0,40,42,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,40,81,0,0,0,5,0,3,41,46,88,16,13,32,241,242,483
SSC40606,702,903,1606,76,102,182,13,11,22,17,15,26,7,12,18,326,389,712,6,11,17,0,3,3,3,3,7,0,0,0,0,0,0,374,435,807,37,39,81,19,30,48,507,609,1122,70,94,159,1279,1603,2889
SSC40607,43,36,75,0,0,0,0,0,0,0,0,0,0,0,0,10,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,14,0,0,0,0,0,0,14,9,19,12,12,21,62,60,122
SSC40608,8,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,8,16
SSC40609,164,148,314,0,0,0,0,0,0,0,0,0,0,0,0,27,25,57,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,27,29,60,3,3,9,0,0,0,33,35,67,9,15,24,204,194,404
SSC40610,1044,1128,2169,61,62,123,7,17,23,12,14,22,9,9,21,495,510,1008,4,7,11,0,0,4,5,10,11,0,0,0,0,0,0,533,561,1098,20,26,48,17,18,35,632,671,1309,117,113,232,1795,1912,3707
SSC40611,379,440,817,37,48,85,15,21,40,15,20,36,9,9,16,138,221,355,0,0,6,0,4,9,5,0,4,3,3,4,0,0,0,192,277,462,47,79,128,3,3,7,277,405,687,45,34,83,698,885,1586
SSC40612,49,43,90,0,0,4,0,0,0,3,4,3,0,0,0,8,13,24,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,13,19,28,0,0,0,0,0,3,18,21,34,5,4,11,71,63,138
SSC40613,2601,2571,5171,111,122,232,17,13,36,18,19,35,6,5,14,917,917,1831,10,10,16,0,0,3,3,3,9,6,3,11,0,0,0,976,969,1949,190,203,392,21,28,51,1302,1320,2619,211,275,492,4113,4166,8284
SSC40614,130,124,257,8,6,10,3,0,3,0,0,0,0,0,0,29,33,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,35,70,0,3,7,0,0,0,38,49,92,17,13,31,187,187,374
SSC40615,14,0,14,0,0,0,3,4,3,3,0,6,3,0,3,16,3,25,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27,5,34,0,0,0,3,0,3,35,7,45,5,0,5,53,10,67
SSC40616,12,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,26
SSC40617,3,0,3,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,0,0,0,0,0,0,4,7,9,0,0,0,7,4,7
SSC40618,98,115,210,3,3,7,0,0,0,0,0,0,0,0,0,31,45,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,42,78,0,3,3,0,0,3,36,52,90,10,11,25,150,181,327
SSC40619,6,10,13,0,0,0,0,0,0,0,0,0,7,0,9,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,14,4,3,4,0,0,0,10,8,16,7,3,11,21,14,39
SSC40620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40621,48,37,84,3,3,5,4,0,4,0,0,0,0,0,0,15,10,27,0,3,4,0,4,4,0,0,0,0,0,0,0,0,0,19,16,35,0,0,0,0,0,0,24,18,42,6,7,9,72,65,137
SSC40622,180,173,352,6,5,13,0,0,3,0,0,0,0,0,0,45,52,100,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,49,56,109,0,5,3,0,0,0,55,66,121,13,9,26,252,250,499
SSC40623,3,3,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,3,10,0,0,0,8,6,16
SSC40624,5,8,14,5,0,3,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,4,5,13,3,3,9,16,12,31
SSC40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40626,84,97,175,6,4,13,0,0,0,0,0,0,0,0,0,7,10,15,0,3,3,0,0,0,3,6,9,0,0,0,0,0,0,8,13,25,3,4,5,0,0,0,17,19,38,5,14,26,113,130,241
SSC40627,26,9,35,7,0,6,0,0,0,0,0,0,0,0,0,9,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,17,0,0,0,0,0,0,14,12,22,3,0,3,39,26,63
SSC40628,15,10,25,0,0,3,0,0,0,0,0,0,0,0,0,11,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,15,0,0,0,0,0,0,8,6,18,0,0,3,22,21,45
SSC40629,457,479,933,107,100,204,8,3,10,3,8,10,7,4,7,76,96,171,3,0,6,0,3,3,3,0,5,0,0,0,0,0,0,103,115,213,8,10,19,0,0,0,214,223,437,42,52,92,708,757,1460
SSC40630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40631,8,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,6,0,0,4,10,8,15
SSC40632,115,119,237,19,33,60,0,4,4,0,3,3,0,0,5,18,25,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,58,0,0,0,0,0,0,45,66,112,10,15,26,175,207,376
SSC40633,88,78,161,5,4,12,0,0,0,0,0,0,0,0,0,40,27,75,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,41,30,76,3,0,3,0,0,0,56,39,91,15,14,28,158,129,287
SSC40634,34,31,56,4,9,10,0,0,0,0,0,0,0,0,0,7,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,16,0,0,0,0,0,0,12,17,31,0,0,5,45,43,93
SSC40635,3,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,13
SSC40636,362,380,739,23,22,41,0,0,3,0,0,3,0,4,3,106,95,202,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,114,105,223,29,26,54,3,0,3,168,153,317,19,26,43,549,556,1103
SSC40637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40638,7,8,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,4,0,4,5,0,6,12,11,26
SSC40639,82,78,156,3,6,13,0,0,0,0,0,0,0,0,0,26,25,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,55,0,0,0,0,0,0,31,35,66,0,0,3,117,114,226
SSC40640,767,812,1570,181,164,348,5,3,7,3,7,5,5,8,9,220,245,464,8,9,13,0,0,0,10,4,11,0,0,0,0,0,0,247,268,512,0,3,3,6,9,11,430,447,879,130,150,279,1322,1412,2727
SSC40641,21,17,38,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,3,8,11,4,5,4,24,29,55
SSC40642,3,0,5,0,0,0,0,0,0,0,3,3,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,13,0,0,0,0,0,0,4,3,13,0,0,0,10,3,15
SSC40643,10,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,4,7,0,0,0,15,13,20
SSC40644,153,129,279,19,17,31,5,5,12,4,6,14,4,0,4,23,32,57,6,3,13,0,0,0,0,3,3,0,0,0,0,0,0,43,47,91,0,0,3,0,0,0,68,65,127,16,11,25,229,206,433
SSC40645,136,152,286,9,8,15,3,3,6,0,0,0,0,0,4,29,30,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,63,0,0,0,0,0,0,36,40,84,3,6,13,179,197,377
SSC40646,8,9,23,3,3,6,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,10,10,15,0,0,0,17,17,42
SSC40647,20,31,55,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,14,7,15,21,30,52,85
SSC40648,0,5,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,3,4,0,0,0,6,9,15
SSC40649,84,76,158,0,0,0,0,0,0,0,0,0,0,0,0,6,4,14,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,5,16,23,0,0,0,0,0,0,12,16,27,14,17,25,106,104,207
SSC40650,311,302,614,9,12,24,0,0,0,0,0,0,3,7,6,74,72,146,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,79,81,156,3,4,11,0,0,0,96,99,193,21,21,42,425,424,846
SSC40651,34,35,69,4,0,3,0,0,0,0,0,0,0,0,0,16,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,25,0,4,3,0,0,0,19,12,31,3,0,3,55,49,101
SSC40652,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,3,0,4,0,0,0,7,3,11,0,0,0,10,6,14
SSC40653,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC40654,199,168,368,13,13,30,5,3,11,0,0,3,5,0,3,83,102,180,3,0,7,0,0,0,3,0,7,0,0,0,0,0,0,100,109,205,3,3,6,0,0,0,111,127,238,25,19,41,335,316,650
SSC40655,16,17,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,20,15,38
SSC40656,13,10,29,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,3,0,0,0,18,17,33
SSC40657,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
SSC40658,26,12,34,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,4,28,15,46
SSC40659,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8
SSC40660,849,851,1691,169,183,354,7,8,14,4,8,15,10,9,22,223,239,468,5,3,5,0,0,0,3,3,3,0,0,0,0,0,0,255,274,530,12,16,24,21,13,29,455,484,936,85,66,147,1378,1393,2775
SSC40661,19,20,38,3,6,7,0,0,0,0,3,4,7,3,8,0,5,9,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,11,25,10,5,9,0,0,0,26,20,42,17,0,18,57,40,97
