SSC_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC40976,19,16,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,3,3,5,0,0,0,21,18,36
SSC40977,25,20,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,29,25,53
SSC40978,9,5,9,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,4,5,9,0,0,0,14,10,22
SSC40979,5015,5438,10446,548,646,1194,29,30,55,28,19,46,24,25,53,362,364,726,17,14,36,0,0,0,10,14,27,0,0,0,0,0,0,469,475,946,179,157,329,32,22,53,1222,1297,2519,891,539,1426,7124,7271,14393
SSC40980,473,472,942,22,17,43,0,0,0,0,0,0,0,0,0,18,21,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,46,0,0,0,0,0,0,44,43,82,41,42,84,556,556,1111
SSC40981,54,52,111,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,10,0,0,0,0,0,0,6,3,13,8,8,16,72,66,140
SSC40982,86,62,147,7,6,12,0,0,0,0,0,0,0,0,0,6,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,20,0,0,0,0,0,0,14,15,28,8,5,12,106,89,190
SSC40983,25,24,55,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,30,26,56
SSC40984,77,72,151,0,3,8,0,0,0,3,0,4,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,13,0,0,0,0,0,0,6,3,13,7,5,13,90,82,181
SSC40985,9,8,15,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,4,0,3,18,13,26
SSC40986,466,458,924,14,12,20,0,0,0,3,0,5,0,3,7,20,22,41,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,26,25,50,4,0,3,0,0,0,39,39,75,42,49,94,541,549,1093
SSC40987,218,181,398,5,0,5,0,0,0,0,0,0,0,0,0,18,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,29,0,0,0,3,0,3,26,16,40,20,18,33,254,211,468
SSC40988,297,264,560,17,13,22,0,0,0,0,0,0,0,0,0,45,55,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,54,98,0,0,0,0,4,4,61,69,124,33,19,50,385,344,727
SSC40989,15,13,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18,19,33
SSC40990,1012,1250,2262,35,39,69,3,3,7,3,4,10,3,0,0,118,139,258,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,130,150,277,18,25,47,3,0,3,185,211,397,90,118,212,1284,1586,2871
SSC40991,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC40992,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40994,873,871,1741,9,10,19,0,0,3,0,0,0,0,0,0,108,105,211,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,108,108,218,16,17,36,0,0,4,137,139,277,52,49,110,1061,1065,2129
SSC40995,14,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,10,29
SSC40996,1977,2016,3988,64,61,127,3,6,13,3,5,11,22,15,35,227,253,485,0,0,0,0,3,3,4,3,8,0,0,3,0,0,0,267,294,554,3,7,14,4,0,8,338,366,710,124,141,272,2447,2521,4966
SSC40997,7,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,17
SSC40998,78,78,153,0,3,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,4,3,4,0,0,0,6,5,12,23,17,39,103,105,204
SSC40999,225,200,424,7,7,20,0,0,0,0,0,0,0,0,0,15,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,29,0,0,0,0,0,0,30,24,49,25,18,40,284,236,519
SSC41000,34,32,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,35,35,64
SSC41001,283,270,556,4,0,5,0,0,0,0,0,0,0,0,0,14,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,31,0,0,0,0,0,0,19,19,42,30,20,51,330,315,647
SSC41002,2340,2208,4543,287,245,530,6,8,18,45,19,65,7,12,16,109,98,210,7,8,13,0,0,0,3,0,3,0,0,0,0,0,0,175,149,323,43,57,101,7,10,12,507,461,966,188,192,378,3038,2856,5896
SSC41003,29,36,66,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,5,4,5,9,4,10,44,43,82
SSC41004,80,82,163,0,3,3,0,0,0,0,0,0,0,0,0,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,0,3,4,10,12,21,7,3,11,91,103,191
SSC41005,10,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,3,9,0,0,0,15,12,25
SSC41006,29,37,62,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,6,8,0,0,3,31,40,73
SSC41007,9,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,14,14,23
SSC41008,75,71,147,0,0,0,0,0,0,0,0,0,0,0,0,10,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,21,0,0,0,0,0,0,11,8,23,9,3,8,92,87,184
SSC41009,38,40,81,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,44,37,82
SSC41010,23,19,50,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,12,8,19,41,32,66
SSC41011,55,46,97,3,7,10,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,0,0,0,0,0,5,8,21,7,8,17,74,61,131
SSC41012,569,612,1182,21,13,37,4,0,5,6,3,10,0,0,0,46,44,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,49,101,5,9,14,0,0,0,82,76,153,41,41,83,694,730,1417
SSC41013,16,18,36,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,23,22,43
SSC41014,664,748,1416,25,22,44,0,3,3,0,0,3,3,3,4,72,65,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,70,143,14,20,36,3,0,3,117,113,226,54,61,115,840,920,1760
SSC41015,220,197,421,20,17,36,0,3,3,5,3,9,0,0,4,59,55,118,4,5,8,0,0,0,0,0,3,0,0,3,0,0,0,72,72,150,4,9,13,3,0,0,100,98,197,41,19,61,358,314,675
SSC41016,30,39,67,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,3,5,3,3,0,3,39,36,79
SSC41017,505,495,1000,19,19,40,3,0,3,0,0,5,0,0,0,37,22,59,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,44,31,72,0,0,0,3,0,3,64,52,115,56,59,110,621,607,1228
SSC41018,3,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,17
SSC41019,17,18,33,0,0,3,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,4,3,10,6,3,11,29,24,54
SSC41020,1954,2014,3972,42,35,78,7,4,12,3,4,9,0,0,3,174,169,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,178,367,31,33,60,7,3,5,267,252,516,124,124,246,2344,2388,4734
SSC41021,23,16,44,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,4,0,0,0,27,21,47
SSC41022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41023,87,74,158,0,0,9,0,0,0,0,0,0,0,0,0,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,15,0,0,0,0,0,0,9,14,19,3,4,4,98,91,189
SSC41024,26,23,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,26,28,54
SSC41025,68,65,131,0,0,0,0,0,0,0,0,0,0,0,0,26,26,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,51,0,0,0,0,0,3,25,32,54,7,5,14,108,100,207
SSC41026,1487,1610,3096,17,17,33,8,0,3,0,0,0,5,8,12,172,170,346,3,3,4,0,0,0,3,0,3,0,0,3,0,0,0,186,186,370,4,3,7,3,0,5,211,204,420,136,151,282,1835,1958,3795
SSC41027,16,15,34,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,6,0,0,0,18,16,36
SSC41028,592,656,1247,61,56,111,3,3,6,6,3,8,0,0,0,56,51,109,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,64,60,127,5,4,8,3,8,11,134,124,256,64,57,120,785,839,1621
SSC41029,2188,2358,4546,97,114,205,29,34,65,31,35,66,11,22,34,418,446,864,15,9,22,0,7,4,8,15,25,8,3,14,0,0,0,533,566,1104,176,141,318,5,4,9,811,832,1642,377,356,731,3375,3544,6920
SSC41030,195,191,380,6,8,13,0,0,0,0,0,0,0,0,0,19,24,47,5,0,7,0,0,0,4,0,3,0,0,0,0,0,0,27,26,58,3,4,3,0,0,0,40,38,79,18,20,37,247,244,496
SSC41031,4,9,17,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,3,12,18,16,31
SSC41032,923,933,1855,12,15,25,0,0,3,8,9,10,4,6,6,74,71,138,0,0,0,0,0,0,3,3,8,0,0,3,0,0,0,88,88,174,19,18,36,0,0,0,118,123,236,81,92,172,1118,1142,2263
SSC41033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6
SSC41034,2279,2332,4616,78,78,157,12,8,17,5,7,16,5,3,8,151,163,317,3,4,8,0,0,0,4,0,6,0,0,0,0,0,0,182,189,369,10,12,21,0,0,4,271,276,552,186,178,369,2741,2791,5529
SSC41035,209,214,421,14,12,27,0,0,0,0,0,0,3,0,8,12,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,24,0,0,0,0,0,0,25,32,54,31,33,62,259,276,539
SSC41036,1127,1319,2443,42,63,106,5,9,9,8,3,10,0,0,0,123,170,287,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,136,185,323,29,27,52,9,22,33,219,295,515,112,123,234,1461,1729,3191
SSC41037,158,129,287,3,4,4,0,0,0,0,0,0,0,0,3,23,14,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,37,0,0,0,0,0,0,30,19,48,21,7,27,204,154,361
SSC41038,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,13
SSC41039,7,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,6,16
SSC41040,101,108,209,9,8,17,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,17,10,25,14,15,35,132,132,264
SSC41041,1402,1439,2836,36,30,67,4,12,18,9,7,15,3,0,7,181,186,363,3,4,12,0,0,0,3,0,3,0,3,3,0,0,0,208,208,418,40,46,88,3,3,8,290,290,580,815,336,1151,2509,2064,4573
SSC41042,2186,2327,4514,69,86,153,18,15,33,10,3,13,10,11,24,413,448,864,3,3,7,0,0,0,4,5,11,3,0,3,0,0,0,473,489,965,61,68,127,4,6,12,602,657,1258,176,178,359,2965,3163,6127
SSC41043,216,202,414,10,6,19,0,3,0,0,0,4,0,0,0,23,17,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,49,3,3,4,0,0,0,43,30,75,18,17,35,274,248,520
SSC41044,1938,2155,4092,58,78,133,22,22,40,23,20,37,19,12,32,330,359,685,8,3,12,8,13,23,6,11,15,3,0,3,0,0,0,412,442,848,88,98,184,3,3,6,557,612,1172,328,304,628,2828,3074,5899
SSC41045,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC41046,1013,1106,2113,13,17,28,0,0,0,0,0,4,3,3,5,87,109,192,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,92,111,208,13,13,23,3,0,3,118,144,267,51,57,102,1179,1304,2485
SSC41047,22,3,25,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,5,13,0,0,0,0,0,0,6,5,16,4,6,12,37,18,50
SSC41048,14,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,12,25
SSC41049,2480,2677,5151,128,124,249,5,4,8,10,9,11,4,4,13,197,267,460,3,0,7,0,0,0,0,0,4,0,0,3,0,0,0,216,281,503,19,20,36,4,3,7,363,424,793,162,156,317,2999,3263,6266
SSC41050,18,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,19,14,34
SSC41051,11,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,9,3,0,4,17,14,34
SSC41052,1061,1104,2165,19,16,30,0,0,0,0,6,8,0,0,0,104,126,235,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,110,137,251,3,3,8,0,0,0,129,155,284,81,84,167,1277,1344,2615
SSC41053,775,724,1501,28,22,48,0,3,3,0,0,0,0,5,5,53,69,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,73,132,3,0,6,4,0,5,90,98,192,82,73,159,953,903,1853
SSC41054,340,354,700,12,11,21,0,0,4,0,0,0,0,0,0,17,21,33,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,23,27,47,0,3,4,0,0,0,36,36,71,29,28,53,399,422,825
SSC41055,1336,1573,2912,25,32,57,6,0,8,4,7,17,3,8,9,143,151,286,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,160,167,328,19,21,43,0,0,0,212,218,425,157,122,284,1699,1921,3617
SSC41056,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,9
SSC41057,1222,1432,2657,41,39,82,12,12,17,8,0,10,4,0,6,265,277,544,0,0,0,0,0,3,4,6,10,5,5,8,0,0,3,297,305,599,73,79,149,10,0,10,412,422,838,143,166,303,1774,2020,3797
SSC41058,188,170,358,4,4,4,0,0,0,0,0,0,0,0,0,7,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,25,0,0,0,0,0,0,18,8,28,5,5,9,207,187,398
SSC41059,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC41060,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,11
SSC41061,573,551,1127,29,25,58,4,3,3,0,0,0,3,0,3,64,58,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,59,131,3,3,3,3,0,5,103,86,190,57,50,107,736,687,1426
SSC41062,1357,1459,2811,17,16,34,0,0,3,0,0,0,0,0,0,130,125,257,4,0,8,0,0,0,4,0,3,0,0,0,0,0,0,136,131,273,9,8,14,0,0,3,158,159,323,95,123,216,1609,1737,3350
SSC41063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
SSC41064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,5
SSC41065,490,444,937,3,4,7,0,0,0,0,0,0,0,0,0,39,39,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,80,3,3,6,0,0,0,44,45,90,37,26,63,572,518,1090
SSC41066,1104,1096,2206,8,3,8,3,0,3,0,0,0,0,0,0,75,81,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,83,160,5,7,8,0,0,5,86,99,184,60,65,126,1251,1257,2510
SSC41067,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3
SSC41068,73,68,135,3,0,3,0,0,0,0,0,0,0,0,0,10,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,17,0,3,3,0,0,0,9,6,18,23,16,46,111,89,201
SSC41069,265,248,511,13,16,27,4,3,4,0,0,0,0,0,0,13,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,25,0,0,0,0,0,0,23,27,53,15,28,45,303,309,606
SSC41070,765,799,1561,20,34,53,4,0,3,0,0,0,5,0,3,53,58,110,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,62,65,124,0,7,3,3,4,5,84,102,188,81,72,157,929,982,1909
SSC41071,1040,962,2000,19,25,44,4,0,4,0,3,4,0,0,0,100,84,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,86,195,15,19,34,3,0,4,142,142,278,97,94,193,1278,1200,2474
SSC41072,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12
SSC41073,22,22,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,3,0,4,28,28,51
SSC41074,255,247,504,0,0,4,4,3,10,0,0,0,0,0,0,40,45,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,52,91,14,6,19,3,0,3,56,61,116,28,31,52,338,335,673
SSC41075,217,225,437,10,9,11,0,0,0,0,0,0,0,0,0,6,8,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,5,17,0,0,0,0,5,3,15,19,33,19,17,33,245,257,501
SSC41076,136,116,257,0,0,3,0,0,0,0,0,0,0,0,3,12,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,27,0,0,0,0,0,0,20,11,25,21,18,33,173,142,317
SSC41077,101,73,178,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,8,12,10,5,18,124,89,213
SSC41078,70,75,145,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,6,10,3,6,10,81,80,164
SSC41079,33,32,69,0,0,0,0,0,0,0,0,0,0,3,3,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,0,3,3,5,4,7,6,3,11,39,44,81
SSC41080,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12
SSC41081,29,28,62,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,4,3,8,8,4,6,44,40,79
SSC41082,86,69,147,4,4,7,0,0,0,0,0,0,0,0,0,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,15,0,0,0,0,0,0,12,7,19,12,17,24,108,91,199
SSC41083,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,5,3,12
SSC41084,908,951,1858,6,3,8,7,3,12,3,3,3,3,3,3,89,105,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,118,210,15,10,29,3,0,3,117,134,250,83,92,173,1113,1172,2282
SSC41085,2618,2543,5162,41,50,95,0,4,6,9,6,14,3,3,3,292,283,574,6,4,7,0,0,0,7,0,8,0,0,0,0,0,0,309,294,609,32,26,63,12,3,15,401,381,775,262,260,520,3278,3183,6462
SSC41086,1283,1279,2556,19,27,46,0,0,3,4,5,14,0,3,4,120,138,257,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,131,159,289,11,26,34,7,3,7,170,210,374,101,116,221,1546,1608,3157
SSC41087,1195,1204,2403,16,15,28,0,3,3,0,0,0,3,0,3,112,126,239,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,113,133,250,3,14,18,3,3,7,142,161,302,78,93,171,1421,1453,2873
SSC41088,4,8,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,7,10,16
SSC41089,198,188,384,5,0,4,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,3,3,0,0,0,9,10,17,9,14,25,216,213,426
SSC41090,2612,2869,5485,68,78,146,7,3,9,13,14,24,3,9,12,265,255,516,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,289,286,568,70,59,123,6,10,15,430,425,856,178,192,376,3220,3492,6717
