SSC_CODE_2016,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4_m_sty_blk_Ds,OPDs_F_ap_I_4_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
SSC40334,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,3,..,8,24
SSC40335,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,47,3,..,20,47
SSC40336,24,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,65,9,..,30,65
SSC40337,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,..,5,6
SSC40338,124,292,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,293,27,..,159,293
SSC40339,135,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,6,139,381,34,..,175,381
SSC40340,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,..,4,14
SSC40341,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,..,4,9
SSC40342,29,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,68,4,..,33,68
SSC40343,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,..,3,7
SSC40344,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,..,0,10
SSC40345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC40346,29,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,3,9,0,0,35,74,17,..,47,74
SSC40347,371,945,38,70,41,106,78,183,18,42,0,0,0,0,0,0,18,42,0,0,0,0,0,0,0,0,0,0,0,0,464,1167,31,..,492,1167
SSC40348,29,116,0,3,0,0,0,3,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,32,122,10,..,42,122
SSC40349,24,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,70,5,..,28,70
SSC40350,1525,4159,679,1537,11,20,687,1561,67,95,0,0,0,0,0,0,67,95,0,0,0,0,0,0,0,0,0,0,3,8,2284,5818,251,..,2530,5818
SSC40351,528,1439,170,438,4,18,176,455,295,476,0,0,0,0,0,0,295,476,0,0,0,0,0,0,3,7,3,7,7,13,1011,2389,107,..,1123,2389
SSC40352,95,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,244,8,..,100,244
SSC40353,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,..,7,3
SSC40354,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,14,..,18,5
SSC40355,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,9,..,15,25
SSC40356,3,12,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,7,..,15,17
SSC40357,62,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,135,24,..,84,135
SSC40358,52,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,119,7,..,61,119
SSC40359,1303,3496,53,94,35,94,84,185,11,17,0,0,0,0,0,0,11,17,0,0,0,0,0,0,0,3,0,3,4,5,1404,3712,115,..,1517,3712
SSC40360,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,3,..,12,16
SSC40361,210,491,139,233,43,88,181,319,19,29,0,0,0,0,0,0,19,29,0,0,0,0,0,0,3,3,3,3,0,3,413,852,57,..,469,852
SSC40362,24,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,50,3,..,24,50
SSC40363,216,634,16,35,0,0,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,232,678,8,..,242,678
SSC40364,15,45,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,50,4,..,19,50
SSC40365,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,78,71,..,122,78
SSC40366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC40367,739,1743,302,645,78,224,381,872,27,82,0,0,0,0,0,0,27,82,0,0,0,0,0,0,0,0,0,0,9,16,1154,2705,110,..,1266,2705
SSC40368,18,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,40,6,..,19,40
SSC40369,67,167,23,41,5,11,26,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94,221,13,..,104,221
SSC40370,154,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,8,0,3,155,384,14,..,174,384
SSC40371,35,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,87,8,..,46,87
SSC40372,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,44,16,..,33,44
SSC40373,163,408,91,181,6,21,97,195,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,258,611,20,..,279,611
SSC40374,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,26,..,33,14
SSC40375,458,1255,86,151,95,183,182,337,13,23,0,0,0,3,0,0,14,27,0,0,0,0,0,0,0,0,0,0,0,0,657,1619,75,..,726,1619
SSC40376,27,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,60,5,..,33,60
SSC40377,46,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,46,107,4,..,49,107
SSC40378,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,..,6,9
SSC40379,59,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,147,14,..,78,147
SSC40380,142,315,70,134,7,9,72,142,0,0,36,54,95,166,0,5,133,218,0,0,0,0,0,0,0,0,0,0,0,0,349,679,67,..,417,679
SSC40381,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,10,..,17,9
SSC40382,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,30,..,34,15
SSC40383,57,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,167,6,..,59,167
SSC40384,386,1044,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,1048,33,..,422,1048
SSC40385,1000,2681,57,102,7,4,63,107,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1067,2798,68,..,1137,2798
SSC40386,139,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,3,3,3,4,11,19,0,6,156,328,24,..,175,328
SSC40387,46,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,128,9,..,60,128
SSC40388,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,..,0,4
SSC40389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC40390,206,401,13,15,0,0,13,15,0,0,0,0,0,0,0,0,0,0,15,25,0,0,0,0,0,8,21,30,0,0,239,451,239,..,473,451
SSC40391,1029,2547,392,773,35,69,427,841,376,586,0,0,0,0,0,0,376,586,0,0,0,0,0,0,5,6,4,12,14,23,1841,4003,220,..,2055,4003
SSC40392,42,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,112,17,..,61,112
SSC40393,270,701,40,82,38,40,78,122,6,4,59,90,0,0,0,0,60,92,0,0,0,0,0,0,0,0,0,0,0,3,413,922,48,..,469,922
SSC40394,1459,3863,387,794,0,0,387,794,41,54,0,0,0,0,0,3,37,58,0,0,0,0,0,0,0,0,0,0,6,8,1885,4729,167,..,2056,4729
SSC40395,1093,2842,526,1001,55,65,581,1062,14,17,0,0,0,0,0,0,19,20,0,0,0,0,0,0,0,0,0,0,9,5,1694,3932,168,..,1862,3932
SSC40396,405,1111,553,1112,0,0,553,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,956,2230,110,..,1064,2230
SSC40397,658,1687,714,1406,33,84,749,1485,26,43,0,0,0,0,0,0,26,43,0,0,0,0,0,0,0,0,0,0,0,0,1433,3220,160,..,1593,3220
SSC40398,1099,2926,282,548,6,13,295,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,1403,3507,157,..,1559,3507
SSC40399,457,1172,653,1401,5,3,662,1407,14,12,0,0,0,0,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,4,1131,2601,115,..,1242,2601
SSC40400,897,2378,409,860,57,111,468,963,236,313,0,0,0,0,0,0,236,313,0,0,0,0,0,0,0,0,0,0,0,0,1601,3660,138,..,1739,3660
SSC40401,138,301,0,3,0,0,0,3,4,4,0,0,0,0,0,0,4,4,3,9,0,3,0,0,3,5,12,17,0,0,151,326,77,..,226,326
SSC40402,30,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,91,0,..,39,91
SSC40403,46,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,96,68,..,114,96
SSC40404,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,40,4,..,19,40
SSC40405,32,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,81,5,..,40,81
SSC40406,2065,4195,40,67,26,45,66,114,4,8,5,15,0,0,0,0,16,20,0,0,0,0,0,0,0,0,0,0,4,6,2147,4338,1093,..,3243,4338
SSC40407,1470,3947,312,604,65,139,371,748,127,243,26,36,0,0,0,0,157,277,0,7,0,3,0,0,0,0,0,5,11,20,2012,5008,224,..,2239,5008
SSC40408,344,1036,49,98,9,30,60,127,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,414,1166,45,..,461,1166
SSC40409,14,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,48,3,..,17,48
SSC40410,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,..,0,3
SSC40411,453,1020,149,276,0,3,145,283,45,80,0,0,0,0,0,0,45,80,0,0,0,0,0,0,3,4,3,4,0,3,643,1382,64,..,711,1382
SSC40412,20,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,60,7,..,27,60
SSC40413,344,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,354,757,68,..,422,757
SSC40414,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,10,0,..,9,10
SSC40415,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,4,..,5,12
SSC40416,326,854,110,206,11,26,118,238,114,225,0,0,0,0,0,0,114,225,0,0,0,0,0,0,0,0,0,0,5,13,568,1325,62,..,634,1325
SSC40417,586,1493,347,593,0,0,347,593,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,21,949,2116,93,..,1037,2116
SSC40418,649,1661,25,61,13,33,43,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,693,1759,63,..,755,1759
SSC40419,1505,3987,9,11,3,3,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1517,4015,110,..,1627,4015
SSC40420,92,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,34,3,12,3,3,0,0,31,45,0,0,121,297,26,..,147,297
SSC40421,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,3,..,16,29
SSC40422,154,443,40,75,20,34,56,108,200,317,39,64,0,0,0,0,238,380,0,0,0,0,0,0,0,0,0,0,0,7,447,940,72,..,523,940
SSC40423,312,718,62,115,17,29,71,141,95,123,0,0,0,0,0,0,91,126,0,0,0,0,0,0,0,4,0,4,7,8,484,996,58,..,549,996
SSC40424,1305,3394,14,25,0,3,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322,3418,98,..,1414,3418
SSC40425,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,..,3,10
SSC40426,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,4,16,11,30,0,..,10,30
SSC40427,87,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,199,22,..,111,199
SSC40428,552,1369,207,439,26,62,234,496,123,207,0,0,0,0,0,0,123,207,0,0,0,0,0,0,0,0,0,0,7,4,912,2077,133,..,1047,2077
SSC40429,958,2860,339,745,73,197,409,940,116,216,0,0,0,7,0,0,116,220,0,6,0,0,0,0,3,5,0,11,4,10,1492,4042,104,..,1598,4042
SSC40430,29,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,77,11,..,37,77
SSC40431,1639,4056,445,919,123,305,565,1219,102,186,105,175,110,246,0,0,316,608,0,0,0,0,0,0,3,14,3,14,13,35,2544,5939,271,..,2811,5939
SSC40432,113,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,114,267,16,..,127,267
SSC40433,371,968,172,319,28,75,201,398,19,29,0,0,0,0,0,0,19,29,0,0,0,0,0,0,0,0,0,0,0,0,588,1395,52,..,645,1395
SSC40434,23,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,62,0,..,22,62
SSC40435,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,5,0,0,28,47,66,..,92,47
SSC40436,74,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,124,331,..,405,124
SSC40437,211,612,25,42,3,5,26,48,27,44,0,0,0,0,0,0,27,44,0,0,0,0,0,0,0,0,0,0,0,0,265,707,30,..,300,707
SSC40438,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,..,11,3
SSC40439,3308,9185,44,83,7,22,58,106,10,13,0,0,0,0,0,0,10,13,54,70,0,5,0,0,0,0,55,77,3,9,3428,9389,226,..,3655,9389
SSC40440,50,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,8,0,0,58,157,14,..,67,157
SSC40441,84,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,232,14,..,104,232
SSC40442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC40443,1561,4035,165,377,36,109,206,481,70,144,0,0,0,0,0,0,70,144,0,0,0,0,0,0,0,0,0,0,4,30,1849,4690,174,..,2023,4690
SSC40444,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,3,3,0,0,0,0,19,26,0,7,29,69,3,..,32,69
SSC40445,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,8,..,11,12
SSC40446,24,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,70,4,..,29,70
SSC40447,86,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,212,17,..,98,212
SSC40448,311,825,147,261,4,6,146,267,104,206,0,0,0,0,0,0,104,206,0,0,0,0,0,0,0,3,0,3,0,0,563,1302,56,..,618,1302
SSC40449,125,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,346,12,..,144,346
SSC40450,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,11,..,16,14
SSC40451,23,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,36,63,..,84,36
SSC40452,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,..,3,17
SSC40453,14,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,15,38,56,..,75,38
SSC40454,18,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,53,4,..,19,53
SSC40455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC40456,35,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,80,12,..,49,80
SSC40457,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,..,3,7
SSC40458,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,..,10,17
SSC40459,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,..,3,6
SSC40460,734,2051,7,15,0,0,7,15,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,11,7,14,0,3,748,2086,45,..,786,2086
SSC40461,172,481,37,61,77,181,105,243,37,82,0,0,0,0,0,0,37,82,0,0,0,0,0,0,0,0,0,0,0,0,318,806,30,..,349,806
SSC40462,806,2135,128,187,21,32,148,227,69,130,14,17,0,0,0,0,84,148,0,0,0,0,0,0,0,3,0,3,4,4,1040,2514,115,..,1157,2514
SSC40463,1765,4714,286,555,105,285,393,844,210,371,0,0,0,0,0,0,210,371,0,0,0,0,0,4,0,0,0,4,5,17,2376,5951,178,..,2558,5951
SSC40464,836,2303,290,474,234,354,522,834,229,408,0,0,79,122,0,0,307,532,0,0,0,0,0,0,0,0,0,0,0,3,1670,3668,200,..,1867,3668
SSC40465,44,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,99,14,..,56,99
SSC40466,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,7,..,9,15
SSC40467,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,0,..,3,12
SSC40468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,..,0,5
SSC40469,160,368,117,160,0,4,114,163,22,27,0,0,0,0,0,0,22,27,13,18,0,0,0,0,0,0,17,23,0,7,318,586,31,..,351,586
SSC40470,263,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,6,263,805,21,..,283,805
SSC40471,1704,4411,165,281,4,10,170,294,76,93,0,0,0,0,0,0,76,93,0,0,0,0,0,0,0,0,0,0,0,8,1953,4801,149,..,2099,4801
SSC40472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC40473,38,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,114,7,..,40,114
SSC40474,745,1839,226,363,39,72,265,437,22,24,0,0,0,0,0,0,22,24,0,3,0,0,0,0,0,0,3,4,3,3,1035,2307,111,..,1149,2307
SSC40475,239,574,177,302,0,0,177,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,875,58,..,478,875
SSC40476,34,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,76,0,..,32,76
SSC40477,66,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,153,20,..,86,153
SSC40478,212,602,11,15,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,615,6,..,230,615
SSC40479,45,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,102,20,..,65,102
SSC40480,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,..,3,9
SSC40481,10,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34,18,..,30,34
SSC40482,15,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,47,0,..,15,47
SSC40483,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,..,4,3
SSC40484,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,..,0,3
SSC40485,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,..,3,13
SSC40486,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,0,..,17,31
SSC40487,311,745,58,120,120,230,180,349,94,147,66,72,0,4,0,0,160,226,0,0,0,0,0,0,0,3,0,3,0,0,649,1322,116,..,769,1322
SSC40488,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,..,9,18
SSC40489,32,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,85,3,..,37,85
SSC40490,1062,2808,147,296,44,100,183,394,121,182,0,0,0,0,0,0,121,182,0,0,0,0,0,0,0,0,0,0,3,16,1370,3397,107,..,1478,3397
SSC40491,34,72,4,9,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,77,0,..,38,77
SSC40492,284,656,12,15,0,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,4,16,3,14,307,699,47,..,350,699
SSC40493,727,1983,215,406,35,85,248,483,196,347,0,0,0,0,0,0,196,347,0,0,0,0,0,0,0,0,0,0,10,16,1171,2834,109,..,1278,2834
SSC40494,227,485,36,71,4,7,43,77,31,55,0,0,0,0,0,0,31,55,0,0,0,0,0,0,0,3,0,3,0,0,305,623,43,..,343,623
SSC40495,523,1466,62,133,40,111,104,241,11,16,0,0,0,0,0,0,11,16,0,0,0,0,0,0,0,0,0,0,0,7,639,1726,61,..,696,1726
SSC40496,712,1796,9,20,3,7,9,30,9,12,0,0,0,0,0,0,9,12,3,7,0,0,0,0,0,3,5,11,0,0,734,1847,55,..,788,1847
SSC40497,124,359,3,4,0,0,3,4,0,3,0,0,0,0,0,0,0,3,3,4,3,4,0,0,0,0,4,7,0,0,129,375,19,..,149,375
SSC40498,228,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,598,25,..,254,598
SSC40499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
