SSC_CODE_2016,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
SSC41061,0,0,4,3,0,0,0,3,4,16,0,4,16,3,0,0,3,4,0,30,5,4,32,0,4,6,7,14,0,77,4,9,25,4,5,3,14,6,3,71,11,5,10,8,4,4,12,5,3,73,14,4,12,10,3,3,12,8,0,63,0,0,6,3,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,30,107,32,21,23,45,44,6,342,0,0,3,4,0,8,0,0,0,17,0,5,3,7,6,7,0,3,0,27,3,8,0,8,18,9,0,5,3,59,7,7,8,10,21,6,0,4,0,74,11,11,5,8,11,11,0,4,0,65,5,14,0,19,8,9,0,8,0,67,3,7,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,56,16,65,74,46,3,33,4,314
SSC41062,0,0,14,0,0,11,0,10,0,37,6,3,27,13,0,11,11,22,0,87,26,25,63,15,17,20,16,26,0,201,19,27,51,14,7,8,15,17,3,169,15,21,42,14,18,12,21,23,0,165,14,14,35,9,8,4,18,17,0,125,3,3,7,0,0,0,4,3,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,79,93,241,63,53,66,90,108,9,812,0,0,5,5,3,20,0,12,0,45,3,12,0,20,12,18,0,6,0,67,12,38,15,31,41,17,0,11,0,173,7,44,3,31,48,13,0,9,0,157,10,32,9,27,63,19,3,14,0,182,6,12,5,27,44,9,3,12,0,125,3,0,0,4,0,3,0,3,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,47,137,47,144,209,110,9,62,3,772
SSC41063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41065,0,0,3,0,3,3,0,4,0,10,0,4,13,0,0,3,5,13,0,37,8,3,14,4,0,0,0,3,0,39,9,3,16,0,0,0,5,6,0,43,20,20,31,0,3,7,5,7,0,89,12,17,24,0,3,5,4,4,0,79,4,3,0,0,0,0,3,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,44,95,16,12,18,27,41,4,322,0,0,0,9,0,5,0,3,0,22,0,0,0,12,0,7,0,0,0,19,0,5,3,7,10,0,0,0,0,21,4,6,6,3,20,3,0,0,0,43,8,19,3,13,36,6,0,9,0,92,11,12,4,9,11,7,0,0,0,56,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,46,21,45,74,32,3,13,0,254
SSC41066,0,0,7,3,0,17,0,16,0,47,3,3,22,7,3,7,3,15,3,66,9,6,35,4,8,7,6,10,0,91,27,15,40,9,3,12,13,7,0,117,41,30,53,10,13,10,19,19,8,199,28,10,42,9,14,4,23,10,0,142,7,4,3,4,0,3,3,3,0,33,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,108,75,199,44,47,58,71,89,13,711,0,0,0,10,3,28,0,5,0,57,4,0,3,17,9,20,0,10,0,55,5,12,4,14,24,6,0,0,0,69,17,23,6,25,39,13,0,10,4,132,13,44,9,28,75,23,3,4,3,204,8,31,10,19,36,14,0,10,0,121,7,4,4,0,13,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,115,27,116,200,96,5,44,6,660
SSC41067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,3,14,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,3,0,0,3,3,0,32
SSC41069,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,3,0,3,0,0,0,3,6,0,18,9,0,7,0,0,0,0,3,0,26,13,0,6,0,3,0,0,7,0,25,11,5,11,3,0,0,6,5,0,36,4,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,47,9,29,9,3,6,9,21,0,130,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,3,3,3,0,7,0,0,0,3,20,4,3,0,3,3,0,0,0,0,21,6,13,3,10,0,6,0,3,0,36,10,3,0,12,4,0,0,0,0,31,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,29,11,30,8,9,0,6,5,122
SSC41070,0,0,8,0,0,3,3,4,0,20,0,0,17,0,3,4,7,10,0,44,5,7,31,9,0,0,20,13,0,78,11,11,26,9,7,6,20,18,4,104,7,9,15,6,6,0,23,21,0,88,4,5,19,3,4,6,8,10,3,61,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,39,29,118,32,24,18,79,70,9,409,0,0,0,4,0,13,0,0,0,19,3,3,0,9,9,9,0,0,0,31,10,17,3,18,22,7,0,3,4,86,11,18,3,14,31,6,0,3,0,90,3,15,5,22,28,4,0,15,0,98,0,16,0,13,17,0,0,3,0,50,0,0,0,3,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,67,18,84,102,46,0,30,9,388
SSC41071,0,0,3,0,0,3,0,3,0,10,0,3,13,0,0,4,0,10,0,39,17,17,39,6,15,9,19,23,3,143,9,9,45,10,3,3,16,17,3,117,9,5,29,8,8,4,21,26,0,105,7,3,22,6,3,0,18,14,0,78,0,0,3,0,3,0,3,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,37,156,26,31,28,71,103,9,514,0,0,0,6,0,5,0,0,0,10,0,7,0,13,6,14,0,3,0,54,9,20,5,23,25,17,0,12,0,115,7,13,11,27,16,8,0,19,0,97,4,7,12,15,16,5,3,24,0,91,4,8,0,11,11,7,0,11,3,50,0,0,0,3,4,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,56,36,103,76,52,13,72,4,431
SSC41072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9
SSC41074,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,8,0,6,0,18,3,23,9,12,3,3,5,3,0,57,4,17,7,0,3,0,0,3,3,36,9,12,9,0,5,0,5,3,0,39,6,4,3,4,0,0,0,3,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,48,25,20,11,12,14,17,3,175,0,0,0,0,0,0,0,0,0,6,0,3,0,7,3,8,0,0,0,18,4,11,4,5,7,3,0,3,0,36,3,19,0,0,7,3,0,4,0,33,3,8,0,6,4,4,0,0,0,27,8,16,0,3,7,0,0,3,0,31,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,58,3,28,31,18,0,8,0,162
SSC41075,0,0,3,0,0,0,0,3,0,6,0,0,4,0,0,0,3,3,0,14,3,0,4,0,0,0,0,9,0,11,0,0,3,0,0,0,4,0,0,17,10,0,4,0,0,0,9,3,0,24,3,4,3,0,0,0,8,4,0,20,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,19,0,0,0,23,23,0,101,0,0,3,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,4,0,3,4,5,0,0,0,0,17,0,4,0,10,5,3,0,5,0,22,3,3,3,12,3,0,0,0,0,25,0,3,0,4,0,3,0,7,0,15,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,5,23,16,11,0,12,0,94
