SSC_CODE_2016,P_OthServ_0,P_OthServ_1_15,P_OthServ_16_24,P_OthServ_25_34,P_OthServ_35_39,P_OthServ_40,P_OthServ_41_48,P_OthServ_49over,P_OthServ_hours_NS,P_OthServ_Tot,P_ID_NS_0,P_ID_NS_1_15,P_ID_NS_16_24,P_ID_NS_25_34,P_ID_NS_35_39,P_ID_NS_40,P_ID_NS_41_48,P_ID_NS_49over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_15,P_Tot_16_24,P_Tot_25_34,P_Tot_35_39,P_Tot_40,P_Tot_41_48,P_Tot_49over,P_Tot_hours_NS,P_Tot_Tot
SSC41213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,10
SSC41214,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,9,3,4,10,10,11,12,6,16,0,78
SSC41215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,10,0,23
SSC41216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,7,0,9,7,4,4,9,4,38
SSC41217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,0,0,7,7,0,3,0,42
SSC41218,0,0,9,12,8,8,3,6,0,35,3,0,0,0,9,3,0,0,4,23,28,84,70,117,211,109,79,76,12,779
SSC41219,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,8
SSC41220,0,5,0,0,3,3,0,0,0,13,0,0,0,0,4,3,0,3,5,20,25,68,36,53,89,63,29,109,17,495
SSC41221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,16
SSC41222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,13,7,8,16,11,9,17,3,89
SSC41223,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,9,11,14,10,10,0,10,0,66
SSC41224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,6,3,3,10,6,43
SSC41225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,10
SSC41226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,12,9,9,10,0,67
SSC41227,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,9,7,9,15,16,3,21,3,83
SSC41228,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,9,6,7,3,11,3,9,0,50
SSC41229,5,3,14,11,21,34,12,21,0,122,3,15,3,4,13,8,4,11,24,84,101,344,274,377,652,455,281,308,40,2831
SSC41230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,8,0,12,3,13,0,53
SSC41231,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,7,5,7,9,14,8,15,0,73
SSC41232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,8
SSC41233,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,5,7,12,16,17,28,30,42,19,37,8,215
SSC41234,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,13,11,11,11,12,12,8,7,8,99
SSC41235,0,10,3,0,15,5,0,3,3,40,0,11,5,6,12,12,6,7,12,69,66,196,173,241,338,250,142,213,37,1663
SSC41236,0,0,0,0,4,0,0,4,0,7,0,0,3,3,0,5,0,0,0,11,15,38,27,42,65,43,29,43,8,310
SSC41237,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,3,0,5,12,22,22,27,25,28,26,29,5,191
SSC41238,0,0,5,3,6,4,3,3,0,25,5,0,0,3,4,3,0,0,6,24,32,78,65,88,102,111,69,117,12,671
SSC41239,3,9,4,0,6,3,7,4,0,37,3,3,0,0,7,3,0,0,3,28,26,90,66,96,170,97,47,74,9,668
SSC41240,3,8,13,13,22,19,15,13,0,113,3,11,3,3,10,10,4,10,13,71,68,297,232,279,528,326,236,226,23,2221
SSC41241,4,5,3,6,10,4,9,3,0,41,0,4,0,0,6,4,5,3,4,33,37,87,106,134,209,138,99,88,13,908
SSC41242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,6,12,9,4,6,0,57
SSC41243,0,9,13,16,22,15,7,9,0,94,0,8,3,4,11,6,3,8,11,45,62,193,190,209,404,274,153,142,22,1649
SSC41244,0,10,14,8,24,10,7,6,0,79,4,3,4,9,3,7,4,7,9,48,57,206,171,228,397,261,195,185,24,1723
SSC41245,0,3,3,3,4,3,0,3,0,19,0,0,0,0,9,0,0,5,4,17,28,73,53,55,146,93,54,61,8,573
SSC41246,3,5,4,5,11,9,3,3,0,48,3,12,0,3,3,0,3,4,17,44,68,182,157,181,251,202,171,183,33,1425
SSC41247,3,3,8,6,10,7,7,0,3,40,0,4,0,3,3,4,0,0,3,16,29,112,118,120,166,154,120,119,16,956
SSC41248,0,8,3,4,4,6,0,4,0,25,0,3,0,0,0,0,0,0,4,8,11,53,38,59,80,66,41,54,4,394
SSC41249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,16
SSC41250,0,3,3,0,5,0,0,0,0,9,0,0,0,0,0,4,0,4,3,13,27,40,56,56,35,57,29,64,4,375
SSC41251,4,7,4,0,4,3,0,0,4,24,0,4,0,0,0,0,0,6,3,18,51,89,55,57,77,65,43,72,12,518
SSC41252,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,5,9,9,17,17,6,10,16,0,86
SSC41253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41254,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,10,9,12,16,19,3,22,0,101
SSC41255,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,13,5,12,8,11,10,8,0,73
SSC41256,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,3,8,18,8,12,3,0,60
SSC41257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,11
SSC41258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10
SSC41260,0,3,3,0,0,5,3,0,0,16,3,0,0,0,3,7,0,0,7,19,22,86,54,80,93,96,79,120,11,644
SSC41261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,17,12,9,14,22,8,16,0,104
SSC41262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,12,11,5,13,3,5,3,76
SSC41263,0,8,3,5,14,13,5,3,0,60,0,7,7,7,8,5,4,3,11,48,53,168,131,183,370,251,124,130,33,1441
SSC41264,0,4,3,0,8,5,0,0,0,18,0,3,0,0,3,0,0,3,4,9,20,59,64,69,89,83,57,81,9,528
SSC41265,0,0,0,4,6,4,0,3,0,18,3,3,0,0,0,3,0,4,3,22,14,106,55,72,100,125,70,108,8,660
SSC41266,3,16,11,20,26,14,12,20,0,130,3,15,10,12,25,9,3,12,21,113,113,483,343,474,679,572,315,378,53,3395
SSC41267,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,16,4,14,9,21,6,13,3,88
SSC41268,0,0,0,9,3,7,7,16,0,49,0,0,0,0,0,6,0,14,10,35,104,105,173,145,173,218,284,951,43,2199
SSC41269,5,0,0,8,23,11,12,3,0,59,0,4,8,3,9,8,7,4,8,44,52,137,109,182,362,215,137,127,11,1336
SSC41270,0,0,3,0,5,6,0,0,0,17,0,3,0,0,3,4,0,0,0,17,28,89,63,80,100,108,53,81,5,614
SSC41271,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,6,3,11,0,14,0,45
SSC41272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,7,0,8
SSC41273,0,0,0,0,0,3,0,5,0,13,0,0,3,0,0,0,0,0,0,6,6,17,23,24,24,40,7,38,3,177
SSC41274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8
SSC41275,3,12,9,9,23,25,15,21,0,121,5,13,3,18,31,23,3,10,37,149,91,323,275,392,693,394,225,241,65,2704
SSC41276,3,6,14,7,20,20,4,8,0,79,0,15,7,15,30,7,3,3,27,100,65,275,209,345,608,334,160,172,50,2218
SSC41277,8,21,9,26,44,24,27,13,3,168,0,14,4,15,29,17,9,10,24,126,123,429,317,479,920,532,369,315,50,3536
SSC41278,3,13,17,8,25,22,12,23,0,124,4,3,9,16,21,19,7,13,14,104,95,354,235,311,584,461,278,343,35,2708
SSC41279,3,22,4,16,34,20,7,4,6,126,0,21,8,11,54,10,11,14,46,182,120,408,288,476,922,434,311,298,82,3330
SSC41280,0,4,3,11,17,12,4,6,3,62,0,3,5,3,0,7,4,3,9,33,40,113,76,152,225,137,82,73,15,921
SSC41281,3,4,0,0,7,3,0,0,0,22,0,3,0,0,4,3,0,0,7,20,15,52,57,77,113,89,45,42,11,505
SSC41282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,12
SSC41284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,7,7,0,10,0,37
SSC41285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8
SSC41286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,7,3,5,10,10,5,7,0,60
SSC41287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,5,3,12,0,28
SSC41288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,3,6,3,10,0,10,0,50
SSC41289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,8,0,4,0,34
SSC41290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,4,12,3,23,3,47
SSC41291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,7
SSC41292,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,9,17,15,20,30,20,19,24,4,149
SSC41293,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,5,4,10,10,0,5,5,0,52
SSC41294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,15
SSC41295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,0,0,0,0,0,20
SSC41296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4
SSC41297,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,17,11,15,14,15,17,14,5,111
SSC41298,0,4,4,0,4,7,4,6,0,32,0,3,3,3,0,3,0,0,3,19,38,138,121,125,187,192,78,119,11,1016
SSC41299,4,12,4,5,6,11,4,8,0,56,0,4,4,5,3,5,3,3,6,36,41,159,125,189,240,219,115,151,16,1248
SSC41300,3,6,8,13,19,5,9,4,0,67,4,9,6,3,6,3,3,3,8,43,52,159,135,205,290,169,98,119,21,1260
SSC41301,0,3,3,3,3,3,0,7,0,20,0,5,0,0,3,4,0,6,3,18,26,113,83,93,147,115,53,89,5,713
SSC41302,3,9,6,3,25,13,0,15,0,72,4,9,5,3,9,6,0,7,7,43,81,217,183,242,363,277,156,196,25,1742
SSC41303,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,10,6,3,0,35
SSC41304,5,8,4,4,23,17,5,7,0,86,0,3,7,8,4,9,5,5,0,46,96,180,183,229,446,303,190,194,18,1838
SSC41305,3,13,10,13,35,17,11,6,3,115,0,7,6,6,14,7,5,6,13,76,124,326,310,387,623,405,245,280,44,2743
SSC41306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41307,3,31,24,25,57,42,19,18,0,231,12,19,13,15,30,22,5,7,41,159,155,573,423,610,1110,701,375,423,87,4461
SSC41308,0,8,6,7,18,8,7,4,0,50,3,4,0,8,3,4,0,0,8,37,59,190,153,152,262,194,107,154,12,1279
SSC41309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,5,0,0,3,0,27
SSC41310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,7,6,7,5,3,12,0,64
SSC41311,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,10,13,5,17,12,10,17,0,84
SSC41312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,5,3,6,5,11,0,49
SSC41313,0,4,4,3,4,0,3,0,0,24,0,3,0,0,3,8,4,0,0,20,11,65,65,88,131,99,53,68,7,585
SSC41314,3,5,6,5,14,12,5,3,0,54,0,7,3,4,7,4,3,8,3,39,54,147,123,178,217,154,109,131,13,1131
SSC41315,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,7,26,23,15,33,31,13,24,5,169
SSC41316,3,3,4,9,10,8,3,13,0,49,0,7,4,5,3,6,3,8,5,42,69,159,125,172,290,211,159,186,20,1392
SSC41317,4,15,10,9,13,14,6,9,0,73,3,3,3,9,8,13,3,11,10,67,76,233,204,203,375,282,162,221,25,1783
SSC41318,0,4,0,3,3,0,3,8,0,28,0,3,0,3,0,0,3,0,4,14,15,45,55,63,102,90,57,73,3,505
SSC41319,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,8,3,5,3,7,32,0,69
SSC41320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,10,10,13,11,4,23,0,80
SSC41321,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,11,7,9,6,11,9,15,3,64
SSC41322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,20
SSC41323,0,0,0,0,0,3,0,4,0,6,0,0,0,0,3,0,0,0,0,4,0,6,3,4,10,8,5,12,0,63
SSC41324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,9
SSC41325,3,25,14,19,34,20,12,7,0,145,4,10,4,6,24,19,3,7,18,93,150,436,389,506,796,554,401,441,39,3708
SSC41326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,11,0,16
SSC41327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,0,16,0,34
SSC41328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,5,3,9,9,20,0,55
SSC41329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9
SSC41331,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,5,26,10,13,19,19,20,18,0,137
SSC41332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,4,5,0,22
SSC41333,0,3,0,0,5,3,4,3,0,25,0,4,0,0,9,10,3,3,5,32,31,79,66,90,215,117,59,72,11,743
SSC41334,0,8,0,3,5,8,3,0,0,33,0,3,3,0,15,5,0,3,11,35,22,111,77,114,189,80,72,62,21,750
SSC41335,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,5,13,13,21,17,19,12,31,5,134
SSC41336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,22,14,21,26,17,14,25,3,142
SSC41337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,10,3,16,0,40
SSC41338,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,3,0,0,3,11,4,56,45,51,51,55,34,62,11,362
SSC41339,9,13,8,16,6,5,13,4,0,65,3,10,7,8,7,8,7,9,17,67,99,381,297,330,387,415,233,386,46,2580
SSC41340,4,9,7,4,12,6,0,5,0,48,3,0,0,0,3,4,3,3,6,26,49,142,121,165,232,168,120,132,17,1140
SSC41341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,7,0,19
SSC41342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,7,3,4,0,25
SSC41343,3,10,9,12,15,10,10,8,0,84,3,9,4,3,12,4,0,7,11,62,74,237,228,273,466,327,175,238,24,2041
SSC41344,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,17,33,14,16,16,13,5,10,3,126
SSC41345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,11,28,11,8,16,19,0,109
SSC41346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,3,3,16,0,37
SSC41348,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,3,6,6,4,8,6,6,0,52
SSC41349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,0,3,9,0,34
SSC41350,0,0,0,3,4,0,3,4,3,15,0,0,0,3,0,0,0,0,0,7,11,55,20,37,23,36,24,50,3,258
SSC41351,0,0,0,0,5,3,3,0,0,14,4,0,0,0,0,0,0,5,0,13,21,25,28,39,53,65,18,45,3,297
SSC41352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,3,3,0,20
SSC41353,0,16,13,10,16,18,7,11,0,106,3,3,0,5,4,8,3,8,3,39,76,262,192,262,465,332,193,200,19,1994
SSC41354,0,0,7,3,16,8,5,4,0,38,0,3,3,3,7,7,3,4,6,29,26,90,81,127,290,183,102,102,10,1007
SSC41355,0,0,0,0,0,3,0,4,0,8,0,6,4,6,3,3,0,3,0,21,20,115,68,79,103,140,50,131,4,714
SSC41356,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,12
SSC41357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,7,4,0,4,0,31
SSC41359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,7,0,24
SSC41360,3,11,3,5,14,12,7,5,0,61,3,0,3,3,7,8,0,8,15,43,58,153,155,139,296,200,100,125,19,1239
SSC41361,0,6,5,4,7,0,5,3,3,38,0,4,0,8,5,0,8,0,5,22,25,113,82,103,123,108,64,77,14,708
SSC41362,0,0,4,3,13,5,3,3,0,33,0,4,3,9,5,3,0,5,8,36,45,239,188,211,257,252,150,281,20,1646
SSC41363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,4,0,3,0,15
SSC41364,0,3,0,0,0,0,0,3,0,7,0,0,0,0,0,3,0,0,0,10,13,20,26,16,19,38,20,43,3,206
SSC41365,0,0,0,0,0,3,0,0,0,7,0,7,0,0,0,0,0,3,0,8,14,34,22,33,23,23,20,34,3,204
SSC41366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,14
SSC41367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC41368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41369,0,3,0,3,0,6,0,3,0,20,0,0,0,0,0,0,0,0,3,7,19,54,40,55,73,85,57,78,3,460
SSC41370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,4,5,0,31
SSC41371,0,13,8,4,3,6,0,3,0,38,0,8,4,3,5,4,4,10,9,41,36,199,152,148,189,213,136,260,19,1349
SSC41372,0,0,0,6,17,9,3,3,0,40,0,3,4,0,0,0,0,4,5,16,57,97,102,115,248,138,84,190,19,1051
SSC41373,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,4,20,5,9,21,22,12,16,3,110
SSC41374,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,9,14,21,25,31,35,49,20,32,0,237
SSC41375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8
SSC41376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC41377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,3,7,0,23
SSC41378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,11
SSC41379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,10,3,3,10,5,10,0,64
SSC41380,0,3,0,0,0,3,0,0,0,14,0,0,3,7,3,6,0,3,0,19,22,94,61,71,82,98,58,97,3,587
SSC41381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
SSC41382,3,14,11,13,20,18,12,19,0,106,3,8,12,12,8,10,0,11,6,82,114,357,315,404,480,404,240,353,35,2706
SSC41383,0,8,0,0,6,3,0,3,0,22,0,0,0,3,4,0,0,9,11,28,26,86,78,75,82,80,64,99,20,610
SSC41384,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,4,0,3,0,26
SSC41385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC41386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41388,0,5,7,4,4,8,4,0,0,35,3,3,3,0,6,3,5,3,7,29,54,156,126,156,246,152,94,82,20,1071
SSC41389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
SSC41390,0,0,0,0,3,0,0,0,0,12,0,0,0,0,3,0,0,0,0,13,26,54,40,41,48,48,36,43,3,348
SSC41391,0,0,0,0,4,0,0,3,0,10,0,0,0,0,4,0,0,0,4,9,5,18,12,24,25,36,14,35,3,172
SSC41392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,14,0,24
SSC41393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,0,14
SSC41394,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,3,5,4,10,0,6,0,49
SSC41395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,12,0,22
SSC41396,0,7,9,8,18,11,8,5,0,66,0,7,0,0,7,3,0,4,11,37,51,166,176,194,422,305,161,200,21,1702
SSC41397,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,4,0,20
SSC41398,0,5,4,0,0,4,0,3,0,13,0,0,0,0,0,0,0,4,0,12,8,48,41,36,52,45,26,79,0,331
SSC41399,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,3,11,11,15,13,14,5,34,0,110
SSC41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,8,17,18,7,14,0,86
SSC41401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,14
SSC41402,0,4,3,0,4,4,9,5,0,27,3,0,4,0,3,0,0,0,7,15,18,77,67,87,106,78,53,92,9,594
SSC41403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,15
SSC41404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8
SSC41405,0,0,0,0,0,0,3,0,0,7,4,0,0,0,3,0,0,0,5,12,14,33,24,26,41,34,21,45,3,234
SSC41406,6,10,4,8,14,10,7,11,0,80,0,3,5,3,5,14,6,11,5,54,81,284,222,252,308,387,260,372,15,2172
SSC41407,0,7,3,5,10,10,3,0,0,44,0,3,4,4,12,6,0,3,3,38,39,154,96,181,263,139,94,99,18,1087
SSC41408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,14
SSC41409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,3,3,24
SSC41410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,5,8,0,21
SSC41412,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,12,16,16,16,13,4,22,3,108
SSC41413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,7
SSC41414,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,11,16,11,18,30,27,20,27,4,159
SSC41415,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,19,11,8,18,22,7,16,7,118
SSC41416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC41417,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,10,22,15,14,16,24,5,24,3,139
SSC41418,3,10,3,6,19,10,7,14,0,79,3,6,7,5,12,5,0,9,4,51,54,193,165,214,338,231,160,204,21,1593
