SSC_CODE_2016,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_more_15_19_yrs,P_3000_more_20_24_yrs,P_3000_more_25_34_yrs,P_3000_more_35_44_yrs,P_3000_more_45_54_yrs,P_3000_more_55_64_yrs,P_3000_more_65_74_yrs,P_3000_more_75_84_yrs,P_3000_more_85ov,P_3000_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SSC41065,0,4,17,16,14,22,3,0,0,78,0,5,12,7,14,9,0,0,0,48,0,0,0,3,27,17,6,0,0,56,0,0,3,10,15,8,3,0,0,37,0,0,8,9,21,12,0,0,0,47,0,0,0,4,13,9,0,0,0,30,9,6,3,6,10,16,8,3,0,60,84,77,78,108,211,181,116,29,17,906
SSC41066,0,7,27,48,69,55,14,0,3,220,0,4,22,23,61,26,11,0,0,147,0,0,13,34,37,24,0,0,0,109,0,0,5,16,31,19,6,0,0,82,0,0,10,27,41,20,5,0,0,99,0,0,0,0,11,12,0,3,0,31,4,7,11,10,27,18,18,3,3,89,192,168,204,306,482,405,269,62,13,2092
SSC41067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3
SSC41068,0,0,8,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,8,6,9,4,0,0,51,15,11,31,22,31,34,11,3,3,160
SSC41069,0,0,5,8,8,8,3,0,0,37,0,0,10,0,4,3,0,0,0,18,0,0,0,0,3,3,0,0,0,12,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,5,0,3,3,9,8,6,12,10,55,25,18,51,58,83,99,85,57,38,507
SSC41070,0,9,28,39,28,22,4,0,0,138,0,3,24,28,20,20,3,0,0,98,0,3,15,15,10,4,0,0,0,51,0,0,7,5,10,6,0,0,0,33,0,0,9,15,10,13,0,0,0,46,0,0,0,0,4,0,0,0,0,8,10,8,13,21,20,26,16,18,3,130,131,124,220,269,268,255,211,126,35,1639
SSC41071,0,5,40,43,33,21,7,0,0,153,0,5,14,22,13,13,5,0,0,69,0,0,11,14,9,9,3,0,0,45,0,3,17,4,3,4,0,0,0,32,0,0,4,10,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,3,17,16,32,18,23,26,12,6,5,156,140,178,393,328,363,315,195,94,52,2065
SSC41072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,12
SSC41073,0,0,0,0,0,0,3,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,11,15,0,0,42
SSC41074,0,0,11,7,8,6,3,0,0,46,0,0,8,3,7,8,3,0,0,39,0,0,9,8,7,4,0,0,0,35,0,0,4,3,10,6,0,0,0,21,0,0,7,15,9,8,0,0,0,36,0,0,0,6,6,0,0,0,0,15,3,3,11,5,10,10,4,4,0,51,32,53,120,91,96,99,47,23,12,582
SSC41075,0,0,5,5,7,5,3,3,0,30,0,0,0,7,5,0,0,0,0,9,0,0,0,8,5,3,3,0,0,21,0,0,0,0,3,4,3,0,0,9,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,10,0,3,7,4,4,10,3,0,42,50,19,36,64,74,71,68,26,6,413
SSC41076,0,3,0,8,12,6,0,0,0,29,0,0,0,3,4,4,0,0,0,16,0,0,0,0,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,5,0,0,0,4,0,0,0,0,0,5,0,3,0,7,7,9,3,6,0,24,14,17,17,56,58,48,27,24,3,250
SSC41077,0,0,4,0,0,5,0,0,0,17,0,0,0,0,6,3,0,3,0,10,0,0,3,0,4,3,5,0,0,15,0,0,3,0,3,0,0,0,0,5,0,0,0,0,7,0,0,0,0,8,0,0,0,3,0,0,4,0,0,6,4,0,0,3,0,4,3,4,0,21,22,8,16,17,32,46,27,12,0,174
SSC41078,0,0,4,4,0,0,0,0,0,7,0,0,4,3,3,0,0,0,0,12,0,0,0,0,0,3,0,0,0,10,0,0,0,0,3,0,3,0,0,8,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,14,9,12,13,19,25,24,18,5,0,141
SSC41079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,8,14,8,14,17,8,0,64
SSC41080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SSC41081,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,9,0,15,10,10,12,13,6,0,58
SSC41082,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,3,0,0,0,19,9,13,14,24,42,20,23,8,3,157
SSC41083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,10
SSC41084,0,0,31,21,30,29,14,11,3,148,0,3,22,23,15,15,13,8,0,107,0,0,19,24,27,21,7,3,0,107,0,0,6,22,19,21,0,3,0,76,0,0,9,32,38,19,4,0,0,105,0,0,5,13,10,10,6,0,0,35,10,10,13,15,18,17,22,14,12,133,140,119,235,284,293,289,290,189,79,1929
SSC41085,0,25,139,136,102,83,27,3,0,509,0,5,77,70,61,26,10,0,0,254,0,4,43,55,38,27,4,0,0,174,0,0,21,21,33,13,0,0,0,99,0,3,12,31,31,19,3,3,0,99,0,0,3,0,3,3,3,0,0,17,22,30,76,48,52,51,34,34,5,362,395,436,989,862,832,712,534,378,104,5248
SSC41086,0,18,68,49,47,31,4,0,0,212,0,7,27,29,26,16,7,0,0,106,0,0,16,22,24,11,4,0,0,83,0,0,5,7,9,3,0,0,0,34,0,0,8,10,12,0,4,0,0,34,0,0,0,3,0,0,0,3,0,12,14,10,22,20,21,25,19,23,12,159,176,196,474,435,398,392,298,156,64,2598
SSC41087,0,14,59,44,45,36,11,3,0,210,0,0,30,34,30,23,4,0,0,130,0,0,24,20,21,10,3,0,0,86,0,0,3,11,16,7,0,0,0,40,0,3,4,11,8,7,0,0,0,34,0,0,0,0,0,3,0,0,0,9,11,3,17,14,13,16,26,19,8,128,196,163,405,373,384,323,367,149,47,2400
SSC41088,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,0,0,0,16
SSC41089,0,0,3,5,12,7,8,0,0,31,0,3,8,4,6,5,0,0,0,23,0,0,0,12,0,3,3,0,0,18,0,0,0,3,0,0,0,0,0,10,0,0,0,3,8,3,0,0,0,24,0,0,0,4,5,3,3,0,0,13,4,0,0,3,0,3,6,3,0,18,22,18,24,57,71,55,75,15,3,344
SSC41090,0,24,105,97,121,95,33,7,4,488,0,3,76,53,64,51,17,7,0,279,0,3,50,74,58,36,12,3,0,226,0,0,38,46,43,35,3,0,0,158,0,3,26,49,68,26,0,3,0,172,0,0,5,22,18,4,0,0,0,55,33,26,30,18,61,33,47,55,90,388,382,463,869,801,902,772,726,556,275,5747
SSC41091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34,55,4,0,0,0,0,0,105
SSC41092,3,47,306,270,279,164,34,9,3,1113,0,21,189,156,136,77,18,0,0,600,0,9,86,111,72,47,6,3,0,328,0,0,49,57,50,32,3,3,0,195,0,3,29,42,49,26,4,0,0,150,4,0,14,8,6,10,3,3,0,51,102,51,141,101,132,103,90,67,23,813,1116,1159,2573,2220,2244,1896,1355,694,208,13462
SSC41093,3,59,322,272,327,233,28,8,0,1250,0,27,143,159,168,95,12,3,0,608,0,3,76,93,113,59,3,0,0,356,0,0,34,66,59,30,3,0,0,194,0,0,27,55,57,36,3,0,0,171,0,0,12,16,4,13,0,0,0,43,77,71,139,132,114,98,51,25,0,714,1243,1266,2553,2278,2394,1842,863,321,65,12821
SSC41094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5
SSC41095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41096,0,0,0,0,4,6,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,3,7,16,25,7,3,0,67
SSC41097,0,0,0,0,5,5,4,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,9,3,8,10,4,0,36,6,15,15,25,29,30,38,9,4,174
SSC41098,0,0,3,3,3,4,3,0,0,18,0,0,7,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,17,12,8,28,34,33,21,17,10,3,167
SSC41099,0,3,16,12,19,17,9,0,0,80,0,3,7,0,8,16,3,3,0,45,0,0,3,9,5,4,0,0,0,24,0,0,4,6,3,0,0,0,0,22,0,0,0,3,4,4,0,0,0,8,0,0,3,0,3,0,3,0,0,10,4,6,16,14,15,24,16,7,0,108,43,59,168,100,148,182,137,69,15,917
SSC41100,0,0,0,0,3,7,0,0,0,11,0,0,0,0,3,4,4,0,0,13,0,0,5,0,0,0,0,0,0,5,0,0,0,0,4,3,0,0,0,5,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,4,0,0,10,8,8,5,14,35,50,29,7,0,157
SSC41101,0,13,73,41,26,20,15,10,0,195,0,5,57,29,23,9,3,3,0,130,0,3,30,31,20,9,4,0,0,90,0,0,23,13,7,16,3,0,0,59,0,0,18,28,26,8,0,0,0,73,0,0,8,3,7,5,4,0,0,24,15,13,38,10,22,22,23,27,18,184,176,262,500,315,370,291,266,189,112,2481
SSC41102,0,26,101,61,50,43,34,5,4,330,0,8,105,53,51,38,30,3,0,283,0,3,84,74,53,47,13,0,0,278,0,0,53,47,36,32,13,5,0,186,0,0,88,93,89,62,7,3,3,348,0,0,38,80,64,37,14,4,0,239,23,18,49,61,38,45,22,15,47,316,227,312,873,732,613,561,360,197,159,4030
SSC41103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41104,0,0,0,3,0,0,3,0,0,12,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,8,0,0,0,3,18,5,7,29,14,24,17,19,4,9,122
SSC41105,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,3,0,10,8,4,12,4,17,20,10,5,0,89
SSC41106,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,8,3,4,0,12,4,3,0,0,38
SSC41107,0,8,39,35,31,31,28,16,10,197,0,0,38,23,19,24,5,8,4,121,0,0,18,21,21,22,12,4,0,96,0,0,12,17,23,21,3,3,3,81,0,0,16,21,23,25,10,3,0,97,0,0,0,8,12,10,6,8,3,44,6,6,37,8,15,17,22,42,22,175,144,166,369,289,309,325,374,399,216,2592
SSC41108,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,3,0,9,0,0,22,10,4,21,24,29,26,27,7,3,147
SSC41109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,10,3,0,7,13,6,6,3,0,54
SSC41110,0,21,64,28,26,28,5,7,3,177,0,5,40,32,23,26,9,3,0,127,0,3,39,29,25,15,4,0,0,114,0,0,21,18,15,18,0,0,3,71,0,0,18,24,26,18,0,0,0,87,0,0,3,19,7,3,3,0,3,41,3,4,25,9,13,11,9,19,11,100,81,184,490,303,245,239,171,185,101,2000
SSC41111,0,8,26,26,28,17,3,3,0,107,0,3,24,21,19,13,11,0,0,90,0,0,18,16,16,5,0,0,0,52,0,0,14,14,13,3,0,0,0,39,0,0,13,28,17,14,0,0,0,71,0,0,3,6,6,4,0,0,0,27,0,3,5,5,14,12,9,13,15,83,91,149,272,203,222,146,137,120,66,1409
SSC41112,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,11,16,14,32,19,6,0,90
SSC41113,0,0,0,3,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,8,3,0,3,16,10,10,5,0,0,45
SSC41114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,8,10,3,3,0,30
SSC41115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,8,0,0,0,15
SSC41116,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,4,4,10,18,6,3,3,63
SSC41117,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,8,12,22,4,0,57
SSC41118,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,0,11,4,29,15,4,0,76
SSC41119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41120,0,14,18,14,5,11,3,4,0,68,0,4,12,6,7,4,0,0,0,40,0,5,5,6,3,3,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,5,3,4,3,7,10,0,29,21,90,130,53,64,85,111,110,19,681
SSC41121,0,0,6,5,7,4,0,3,0,22,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,11,0,0,0,3,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,3,0,0,12,31,19,21,37,56,47,36,23,4,275
SSC41122,0,0,0,0,3,7,6,0,0,14,0,0,0,0,0,0,4,0,0,8,0,0,0,0,7,0,0,0,0,11,0,0,3,3,0,0,0,3,0,12,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,3,5,0,7,0,9,7,0,39,8,8,33,31,33,34,59,29,4,230
SSC41123,0,17,61,46,52,30,8,3,0,220,0,5,32,36,29,22,5,0,0,121,0,3,26,27,24,10,7,0,0,100,0,0,4,13,16,13,3,0,0,44,0,0,10,8,21,10,0,0,0,53,0,0,7,7,3,3,0,0,0,17,20,17,39,32,27,54,40,18,13,257,271,265,452,418,538,467,287,173,175,3045
SSC41124,4,7,26,31,26,21,6,0,0,128,0,11,10,15,19,13,5,3,0,79,0,0,8,14,14,8,3,3,0,49,0,0,3,9,10,6,3,0,0,30,0,0,10,3,4,18,3,0,0,36,0,0,0,3,8,11,3,5,0,26,6,8,8,13,6,17,27,7,8,105,88,82,162,200,217,209,197,92,63,1306
SSC41125,0,0,3,0,13,3,0,0,0,21,0,0,0,3,8,3,0,0,0,20,0,0,3,3,5,5,0,0,0,19,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,3,0,0,0,7,0,0,0,3,0,0,0,0,0,7,3,3,8,0,8,18,8,3,0,49,15,12,23,33,69,62,23,8,0,233
SSC41126,0,3,8,10,3,6,3,0,0,31,0,0,3,4,6,7,4,0,0,26,0,0,3,5,8,6,0,0,0,24,0,0,0,0,3,3,0,0,0,16,0,0,0,8,6,0,0,0,0,15,0,0,0,0,5,3,0,0,0,8,3,0,0,3,4,3,3,3,0,20,29,23,41,57,71,72,43,23,3,355
SSC41127,0,0,3,0,4,0,0,0,0,11,0,0,3,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,9,0,0,0,17,4,3,15,12,25,44,3,11,0,113
SSC41128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,15,8,3,0,42
SSC41129,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7,16,7,4,0,0,45
SSC41130,0,3,6,3,7,14,6,3,0,44,0,0,3,3,10,11,0,0,0,20,0,0,4,4,6,4,0,0,0,22,0,0,3,0,0,7,0,0,0,15,0,0,0,3,4,12,0,0,0,16,0,0,0,0,0,3,3,0,0,13,16,3,10,8,14,35,22,24,13,151,77,54,118,129,167,314,227,145,53,1286
SSC41131,0,3,41,16,20,16,0,0,0,101,0,3,17,16,16,9,0,0,0,61,0,3,10,11,12,3,0,0,0,43,0,0,12,3,14,3,0,0,0,32,0,0,3,6,5,3,0,0,0,16,0,0,0,3,4,0,0,0,0,4,3,0,8,12,7,4,11,10,0,52,46,40,191,143,174,133,100,58,25,907
SSC41132,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,4,3,4,7,8,10,9,5,0,58
